outcome,outcome_label,spec,entry,term,term_label,estimate,std_error,ci_lo,ci_hi,pct_change,pct_lo,pct_hi,p,n,fe,cluster,window
n_agency,agency-initiated complaints,direct,joint,tract_poverty10,Tract poverty rate (+10 pp),0.0713178691788134,0.014319291152688093,0.0432525742354017,0.0993831641222251,7.3922538494521906,4.420159996736861,10.448941921038891,6.340556546469145e-07,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_log_income_z,Tract log median income (+1 SD),0.04609959606992346,0.014483638491180907,0.01771218626211083,0.0744870058777361,4.717870064652141,1.7869977264387993,7.733134445609369,0.0014582106641747306,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_renter10,Tract renter share (+10 pp),0.011422320246326445,0.006766979720675912,-0.001840716290311262,0.02468535678296415,1.1487804034326698,-0.18390232110661042,2.4992562824388775,0.09142091741571368,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_foreign10,Tract foreign-born share (+10 pp),-0.045487494243832985,0.010262897397374618,-0.06560240351971709,-0.025372584967948874,-4.4468447858163955,-6.3496859368677665,-2.505340609634177,9.326461212655346e-06,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.0013568643964703417,0.014113164623623418,-0.02630442997371635,0.029018158766657035,0.135778535345632,-2.5961482052029305,2.944328772585547,0.9234079902609875,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_black10,Tract Black share (+10 pp),0.015335236737278577,0.005401321424400671,0.004748841276528677,0.025921632198028476,1.545342485491008,0.476013489338456,2.6260519540797445,0.004523191898764267,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_hispanic10,Tract Hispanic share (+10 pp),3.761161871536626e-06,0.007381251124380061,-0.014463225202759165,0.014470747526502238,0.00037611689447381025,-1.4359135191137185,1.4575955661050077,0.9995934330362772,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,joint,tract_asian10,Tract Asian share (+10 pp),0.039006931605387894,0.009694280452450028,0.020006491062555174,0.05800737214822062,3.977769095382344,2.020796223896526,5.972280811510466,5.728949829775232e-05,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_poverty10,Tract poverty rate (+10 pp),0.11540199914637876,0.008797776079987713,0.09815867488555487,0.13264532340720267,12.232452039756803,10.313781148798418,14.18449408298168,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_poverty10,Tract poverty rate (+10 pp),0.09259309265210634,0.008455746594234642,0.07602013386500922,0.10916605143920347,9.701526086698697,7.898429806279439,11.534754002974923,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_log_income_z,Tract log median income (+1 SD),-0.08157384417808988,0.0078646949409595,-0.09698836301176487,-0.06615932534441489,-7.833535222746535,-9.243343258671066,-6.4018273199745295,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_log_income_z,Tract log median income (+1 SD),-0.07796869272337147,0.007710321945614732,-0.09308064604598515,-0.06285673940075778,-7.50066148859827,-8.887998089376214,-6.092200307046158,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_renter10,Tract renter share (+10 pp),0.07549554629262739,0.00498678070873143,0.06572163570471466,0.08526945688054012,7.841842474726679,6.792940237149581,8.901046853077798,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_renter10,Tract renter share (+10 pp),0.041810002626765146,0.004922985036223141,0.03216112925933817,0.05145887599419212,4.269635036177211,3.2683887490161156,5.280588980634993,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_foreign10,Tract foreign-born share (+10 pp),0.026078849767157415,0.007428235529159577,0.01151977566132381,0.04063792387299102,2.6421878408864785,1.1586383801521771,4.1474944054893825,0.0004468055276265481,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_foreign10,Tract foreign-born share (+10 pp),0.033187494752746426,0.006835449106690406,0.019790260685476742,0.04658472882001611,3.3744342712110686,1.9987386135078555,4.768684457806982,1.2026332389947214e-06,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.08297555358078923,0.011789378903299633,0.05986879553022562,0.10608231163135284,8.651524681636724,6.169723798343596,11.191339614547369,1.9479973190072997e-12,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.05683257590246543,0.01119912590726168,0.03488269246590307,0.07878245933902779,5.847858073851664,3.5498229930654324,8.196892423201362,3.880401016065349e-07,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_black10,Tract Black share (+10 pp),0.02154126934660993,0.004090607863823654,0.013523825258639242,0.02955871343458062,2.1774957452147747,1.3615685818397782,2.9999908528831387,1.3940447107785303e-07,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_black10,Tract Black share (+10 pp),0.021068870623351235,0.0037584310800955,0.013702481067988078,0.028435260178714394,2.1292386258771723,1.3796790326320973,2.884340154046372,2.0734055805604612e-08,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_hispanic10,Tract Hispanic share (+10 pp),0.03557245903212191,0.005475052275899488,0.024841553757884854,0.046303364306358966,3.6212728379281467,2.515267606629479,4.739210414527384,8.183365096670059e-11,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_hispanic10,Tract Hispanic share (+10 pp),0.018960836973088147,0.005222940723152261,0.008724061262322128,0.029197612683854166,1.9141735160646212,0.8762226790176575,2.962804193330748,0.00028309298547513073,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,bivariate,tract_asian10,Tract Asian share (+10 pp),-0.007538701402604096,0.006935474111999656,-0.021131980877833335,0.006054578072625145,-0.7510356665412998,-2.0910265080966384,0.6072944077872178,0.2770469388885315,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,bivariate,tract_asian10,Tract Asian share (+10 pp),0.007476436925317306,0.00641676459393074,-0.005100190576058732,0.020053064426693343,0.7504455262116627,-0.5087206686917423,2.025547786236004,0.2439618342007761,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_poverty10,Tract poverty rate (+10 pp),0.0804621452624831,0.015234734000141057,0.050602615308158794,0.11032167521680741,8.378781936229117,5.190479935210512,11.663720720880267,1.2813518268650625e-07,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_log_income_z,Tract log median income (+1 SD),0.0343486511713822,0.014276854749355897,0.006366530050135016,0.062330772292629386,3.4945378751287226,0.6386839479896711,6.431433220271332,0.016132784180116655,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_renter10,Tract renter share (+10 pp),0.05925290498268442,0.006190236937216649,0.04712026352997026,0.07138554643539859,6.104355001099604,4.8248067512271176,7.399522108516354,0.0,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_foreign10,Tract foreign-born share (+10 pp),0.0072787672095613685,0.010233689309241165,-0.012778895265523902,0.02733642968464664,0.7305321824795596,-1.2697591874413883,2.7713497937187803,0.4769259580519898,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.018432333893060007,0.014387648089468196,-0.009766938184534182,0.046631605970654195,1.8603257920602134,-0.9719396548418358,4.773595830325128,0.20015078346901394,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_black10,Tract Black share (+10 pp),0.021380337202526568,0.005380810374782673,0.010834142660313056,0.03192653174474008,2.1610534248318602,1.0893044508725414,3.2441650831960267,7.084145501146111e-05,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_hispanic10,Tract Hispanic share (+10 pp),0.005483820529776425,0.007303460490041263,-0.008830698993215709,0.019798340052768558,0.5498884196471376,-0.879182288941327,1.9995627021094586,0.4527415151278045,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,total,joint,tract_asian10,Tract Asian share (+10 pp),0.00672541409318674,0.00947864912923153,-0.01185239682219901,0.02530322500857249,0.6748080475660556,-1.178243384941613,2.562606885191143,0.4779937974694217,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_ecb_2020on,ECB citations,direct,joint,tract_poverty10,Tract poverty rate (+10 pp),0.05768205787232425,0.014304988617389049,0.029644795382986283,0.08571932036166222,5.937812122595454,3.0088576744126794,8.950048478307426,5.523275638741332e-05,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
