term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,sample,n
is_condo,-1.5284189847378529,0.6223188080297779,-2.45600641506679,0.014126288390603925,-2.7488165323259555,-0.30802143714975005,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
era_pre1940,6.038096328849142,0.41576554033343444,14.522839781302528,0.0,5.222759817646853,6.853432840051431,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
era_4079,4.943987992174265,0.5098710199062914,9.696546379676404,0.0,3.944106043804631,5.9438699405439,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
era_8099,2.2225277883203898,1.0711900155042942,2.0748212326027606,0.038119740798179924,0.12187190092874722,4.323183675712032,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
era_unknown,-0.24161870209859115,1.7865498636459045,-0.1352431896893756,0.892432040399658,-3.7451301565250077,3.2618927523278254,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
mzone,1.3971067696016224,1.184520562403779,1.1794702548400144,0.23833920407333964,-0.9257958500410108,3.7200093892442556,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
multi_bldg,-0.8864045087855088,0.3146629402099338,-2.816996841744776,0.004891002254929999,-1.5034738880074365,-0.2693351295635812,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
com_class,2.44449820556003,0.6728250748295512,3.633185350857059,0.00028639022489906907,1.1250554044058092,3.7639410067142514,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
log_bldgarea,-0.16643704356403755,0.717342655818362,-0.2320188855549962,0.8165450430877157,-1.5731809932008218,1.2403069060727465,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
log2_area_per_unit,-0.6315278257479358,0.5469072657793321,-1.154725609373686,0.248328905563445,-1.7040396593984375,0.440984007902566,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
value_rank,-2.7273576700875215,0.666264979056386,-4.093502969269386,4.403293056975954e-05,-4.033935803341281,-1.4207795368337617,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
any_prior_viol,4.248285856560333,0.2871126380369503,14.796582573329966,0.0,3.6852439641721495,4.811327748948516,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
sh_conv,3.8024137123249053,0.5321582129993322,7.145269244072866,1.2181367026187218e-12,2.7588254908322067,4.846001933817604,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
