term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,n,pct_change
multi_bldg,-0.009955458911807229,0.027630027461343014,-0.3603130299358495,0.718613056331634,-0.06410931762789221,0.044198399804277755,ppml_pooled_n_ecb_2020on,ECB citations,458649,-0.9906067371772909
log2_area_per_unit,-0.08890185105019242,0.09742238596239844,-0.9125402767748406,0.36148437724938853,-0.27984621882445393,0.1020425167240691,ppml_pooled_n_ecb_2020on,ECB citations,458649,-8.506463088666871
value_rank,-0.23550492076579757,0.09012217844936747,-2.6131738581764217,0.008970565595756153,-0.41214114473484964,-0.05886869679674547,ppml_pooled_n_ecb_2020on,ECB citations,458649,-20.982822525100076
any_prior_viol,1.0032146594290599,0.030948872405716126,32.41522489988263,0.0,0.9425559841517307,1.063873334706389,ppml_pooled_n_ecb_2020on,ECB citations,458649,172.70342392423603
geo_nyc_other,0.068139928637163,0.02714678052234731,2.510055606080803,0.012071215158238502,0.01493321651714883,0.12134664075717719,ppml_pooled_n_ecb_2020on,ECB citations,458649,7.051509371703402
geo_outside_nyc,0.17354651788476833,0.052451372479642856,3.3087126166645926,0.0009372598916979058,0.07074371688497295,0.2763493188845637,ppml_pooled_n_ecb_2020on,ECB citations,458649,18.951601925173712
geo_unknown,-0.5673364334816018,0.03030389844759354,-18.721565955044785,0.0,-0.6267309830300444,-0.5079418839331592,ppml_pooled_n_ecb_2020on,ECB citations,458649,-43.29662388097414
multi_prop_owner,0.2298951753513962,0.031762589087914656,7.23792303943097,4.556355293061642e-13,0.16764164468333853,0.29214870601945386,ppml_pooled_n_ecb_2020on,ECB citations,458649,25.846808454034132
sg_chinese,-0.01917260411105535,0.04401886179340157,-0.43555429036398485,0.6631601410622505,-0.10544798786656867,0.06710277964445796,ppml_pooled_n_viol_disp,disposition violations,458445,-1.8989978733904955
sg_south_asian,0.3474431805029209,0.04536639925526329,7.658601656877396,1.887379141862766e-14,0.2585266718543401,0.4363596891515017,ppml_pooled_n_viol_disp,disposition violations,458445,41.544388352018636
