term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,scale,sample,n,label
mzone,0.09753267618293775,0.9605019044692797,0.10154344903337689,0.9191284411039453,-1.7860661044143056,1.9811314567801812,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Manufacturing zoning
multi_bldg,0.6855167323484708,0.148224661483843,4.624849370448348,3.969114821034125e-06,0.39483975364984547,0.9761937110470961,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Multiple buildings on lot
com_class,-1.271868588827815,0.7229017123628083,-1.7593935206913611,0.07865146541875134,-2.6895198996293495,0.14578272197371978,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Commercial/mixed building class (S/K/O)
log_bldgarea,6.8273903611189635,0.8861059666888412,7.704936675498566,1.9761969838327786e-14,5.089686239379322,8.565094482858605,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Log total floor area
log2_area_per_unit,-1.0454721310051565,0.6339341815997188,-1.6491808792624667,0.09925519228269164,-2.2886530616040632,0.19770879959375054,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Floor area per unit (per doubling)
value_rank,-0.4548427475463511,0.4353592306329303,-1.0447527364587985,0.2962535225076799,-1.3086069224284942,0.39892142733579183,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Assessed value rank within type (0-1)
any_prior_viol,10.73882123751233,0.17245671611920457,62.269660928076014,0.0,10.400623823559853,11.077018651464806,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Any violation 2010-2019
llc,0.6144696788735423,0.02090636234728238,29.391515781960855,0.0,0.5734939616251246,0.6554453961219601,private_ppml,complaint count,log,private non-condo,747480,LLC owner (vs individual)
corp_other,0.3495323698352803,0.02604212785159564,13.421805308196578,0.0,0.2984907371653654,0.4005740025051952,private_ppml,complaint count,log,private non-condo,747480,Corporate/org owner (vs individual)
trust_estate,-0.38323514638301565,0.02257334652014398,-16.977329703463536,0.0,-0.4274780925730404,-0.33899220019299087,private_ppml,complaint count,log,private non-condo,747480,Trust/estate owner (vs individual)
owner_occ_star,0.04249955602001858,0.01652537392274206,2.571775756403981,0.010117840307476866,0.01011041830038674,0.07488869373965042,private_ppml,complaint count,log,private non-condo,747480,Owner-occupied (STAR)
era_pre1940,-0.1756026611129508,0.0232355511269787,-7.557499288624977,4.107825191113079e-14,-0.22114350448276815,-0.13006181774313347,private_ppml,complaint count,log,private non-condo,747480,Built before 1940 (vs 2000+)
era_4079,-0.2733002385778295,0.026685064119742197,-10.24169315657128,0.0,-0.32560200317766624,-0.22099847397799272,private_ppml,complaint count,log,private non-condo,747480,Built 1940-1979 (vs 2000+)
era_8099,-0.5790808185030367,0.0497859642955676,-11.631407098297215,0.0,-0.6766595154579462,-0.48150212154812716,private_ppml,complaint count,log,private non-condo,747480,Built 1980-1999 (vs 2000+)
era_unknown,0.716193075708806,0.11182736813070127,6.404452574362082,1.5090995120203843e-10,0.4970154616867292,0.9353706897308827,private_ppml,complaint count,log,private non-condo,747480,Construction year unknown
mzone,-0.12405997251982552,0.054483957181790194,-2.277000037018039,0.022786223409222206,-0.23084656633135675,-0.01727337870829429,private_ppml,complaint count,log,private non-condo,747480,Manufacturing zoning
multi_bldg,0.12493815564728718,0.013838915564794408,9.028030777579447,0.0,0.09781437955519935,0.152061931739375,private_ppml,complaint count,log,private non-condo,747480,Multiple buildings on lot
com_class,-0.19081966746844128,0.044951163980836685,-4.2450439670436655,2.1855056342667822e-05,-0.2789223299340353,-0.10271700500284724,private_ppml,complaint count,log,private non-condo,747480,Commercial/mixed building class (S/K/O)
log_bldgarea,0.6774060989092684,0.04929927555690911,13.740690735451029,0.0,0.5807812943538107,0.7740309034647261,private_ppml,complaint count,log,private non-condo,747480,Log total floor area
log2_area_per_unit,-0.12126145697777273,0.03755799611907439,-3.2286455484292538,0.0012437794867203866,-0.19487377670265366,-0.047649137252891785,private_ppml,complaint count,log,private non-condo,747480,Floor area per unit (per doubling)
value_rank,-0.19733010998059997,0.03762657209339582,-5.244434956519336,1.567619938303011e-07,-0.27107683614535566,-0.12358338381584427,private_ppml,complaint count,log,private non-condo,747480,Assessed value rank within type (0-1)
any_prior_viol,0.5209665601745941,0.012994851837294742,40.09022701431958,0.0,0.49549711858906226,0.546436001760126,private_ppml,complaint count,log,private non-condo,747480,Any violation 2010-2019
