bct2020,boroname,ntaname,panel_lots,scored_lots,n_disc_events,disc_per_1000,n_highrisk,n_hr_never_swept,hr_never_swept_per_1000,ok_a,ok_b,window
3028400,Brooklyn,Bensonhurst,334.0,334.0,30.0,89.82035928143712,43.0,42.0,125.74850299401197,True,True,2020-01..2026-05
3028501,Brooklyn,Bedford-Stuyvesant (East),37.0,37.0,17.0,459.4594594594595,17.0,14.0,378.3783783783784,False,False,2020-01..2026-05
3028600,Brooklyn,Bath Beach,207.0,207.0,18.0,86.95652173913044,32.0,32.0,154.58937198067633,True,True,2020-01..2026-05
3028700,Brooklyn,Bedford-Stuyvesant (East),262.0,262.0,92.0,351.1450381679389,53.0,44.0,167.93893129770993,True,True,2020-01..2026-05
3028800,Brooklyn,Bensonhurst,297.0,297.0,34.0,114.47811447811448,37.0,37.0,124.57912457912458,True,True,2020-01..2026-05
3029000,Brooklyn,Bensonhurst,239.0,239.0,27.0,112.97071129707113,35.0,32.0,133.89121338912133,True,True,2020-01..2026-05
3029100,Brooklyn,Bedford-Stuyvesant (East),407.0,407.0,58.0,142.5061425061425,83.0,80.0,196.56019656019654,True,True,2020-01..2026-05
3029300,Brooklyn,Bedford-Stuyvesant (East),319.0,319.0,47.0,147.33542319749216,50.0,46.0,144.20062695924764,True,True,2020-01..2026-05
3029500,Brooklyn,Bedford-Stuyvesant (East),579.0,579.0,60.0,103.62694300518135,87.0,83.0,143.35060449050084,True,True,2020-01..2026-05
3029600,Brooklyn,Gravesend (West),376.0,376.0,28.0,74.46808510638297,72.0,72.0,191.48936170212767,True,True,2020-01..2026-05
3029800,Brooklyn,Gravesend (West),443.0,443.0,24.0,54.17607223476298,45.0,43.0,97.06546275395034,True,True,2020-01..2026-05
3029900,Brooklyn,Bedford-Stuyvesant (East),242.0,242.0,70.0,289.25619834710744,43.0,39.0,161.15702479338842,True,True,2020-01..2026-05
3030000,Brooklyn,Gravesend (West),464.0,464.0,16.0,34.48275862068965,34.0,34.0,73.27586206896551,True,True,2020-01..2026-05
3030200,Brooklyn,Gravesend (West),589.0,589.0,21.0,35.65365025466893,22.0,21.0,35.65365025466893,True,True,2020-01..2026-05
3030300,Brooklyn,Ocean Hill,371.0,371.0,48.0,129.3800539083558,81.0,79.0,212.93800539083557,True,True,2020-01..2026-05
3030400,Brooklyn,Gravesend (West),462.0,462.0,16.0,34.63203463203463,20.0,19.0,41.125541125541126,True,True,2020-01..2026-05
3030600,Brooklyn,Gravesend (South),297.0,297.0,10.0,33.67003367003367,15.0,15.0,50.505050505050505,True,True,2020-01..2026-05
3030700,Brooklyn,Crown Heights (North),289.0,289.0,37.0,128.02768166089965,33.0,32.0,110.72664359861592,True,True,2020-01..2026-05
3030800,Brooklyn,Gravesend (South),168.0,168.0,29.0,172.61904761904762,11.0,11.0,65.47619047619048,False,False,2020-01..2026-05
3030900,Brooklyn,Crown Heights (North),163.0,163.0,58.0,355.8282208588957,30.0,25.0,153.37423312883436,False,False,2020-01..2026-05
3031100,Brooklyn,Crown Heights (North),328.0,328.0,51.0,155.4878048780488,67.0,67.0,204.2682926829268,True,True,2020-01..2026-05
3031300,Brooklyn,Crown Heights (North),351.0,351.0,63.0,179.48717948717947,92.0,87.0,247.86324786324786,True,True,2020-01..2026-05
3031401,Brooklyn,Gravesend (South),447.0,447.0,51.0,114.09395973154362,18.0,14.0,31.319910514541387,True,True,2020-01..2026-05
3031402,Brooklyn,Calvert Vaux Park,,,,,,,,,,
3031500,Brooklyn,Crown Heights (North),347.0,347.0,55.0,158.5014409221902,144.0,140.0,403.45821325648416,True,True,2020-01..2026-05
3031701,Brooklyn,Crown Heights (North),292.0,292.0,57.0,195.2054794520548,102.0,96.0,328.7671232876712,True,True,2020-01..2026-05
3031900,Brooklyn,Crown Heights (South),220.0,220.0,43.0,195.45454545454547,39.0,38.0,172.72727272727272,True,True,2020-01..2026-05
3032100,Brooklyn,Crown Heights (South),219.0,219.0,32.0,146.1187214611872,75.0,73.0,333.3333333333333,True,True,2020-01..2026-05
3032300,Brooklyn,Crown Heights (South),273.0,273.0,41.0,150.1831501831502,31.0,30.0,109.89010989010988,True,True,2020-01..2026-05
3032600,Brooklyn,Coney Island-Sea Gate,401.0,401.0,89.0,221.94513715710724,64.0,58.0,144.63840399002495,True,True,2020-01..2026-05
3032900,Brooklyn,Prospect Lefferts Gardens-Wingate,256.0,256.0,17.0,66.40625,44.0,43.0,167.96875,True,True,2020-01..2026-05
3033100,Brooklyn,Crown Heights (South),256.0,256.0,40.0,156.25,37.0,32.0,125.0,True,True,2020-01..2026-05
3033300,Brooklyn,Crown Heights (South),379.0,379.0,40.0,105.54089709762533,25.0,24.0,63.3245382585752,True,True,2020-01..2026-05
3033600,Brooklyn,Coney Island-Sea Gate,917.0,917.0,70.0,76.33587786259542,44.0,43.0,46.89203925845147,True,True,2020-01..2026-05
3033701,Brooklyn,Crown Heights (North),191.0,191.0,39.0,204.18848167539267,29.0,27.0,141.36125654450262,False,False,2020-01..2026-05
3033900,Brooklyn,Crown Heights (North),444.0,444.0,58.0,130.63063063063063,78.0,75.0,168.9189189189189,True,True,2020-01..2026-05
3034000,Brooklyn,Coney Island-Sea Gate,3.0,3.0,4.0,1333.3333333333333,3.0,3.0,1000.0,False,False,2020-01..2026-05
3034100,Brooklyn,Crown Heights (North),143.0,143.0,24.0,167.83216783216784,47.0,43.0,300.6993006993007,False,False,2020-01..2026-05
3034200,Brooklyn,Coney Island-Sea Gate,50.0,50.0,19.0,380.0,13.0,11.0,220.0,False,False,2020-01..2026-05
3034300,Brooklyn,Crown Heights (North),241.0,241.0,40.0,165.97510373443984,34.0,33.0,136.9294605809129,True,True,2020-01..2026-05
3034500,Brooklyn,Crown Heights (North),338.0,338.0,40.0,118.34319526627219,41.0,40.0,118.34319526627219,True,True,2020-01..2026-05
3034700,Brooklyn,Crown Heights (North),204.0,204.0,36.0,176.47058823529412,64.0,61.0,299.01960784313724,True,True,2020-01..2026-05
3034800,Brooklyn,Coney Island-Sea Gate,197.0,197.0,97.0,492.38578680203045,36.0,34.0,172.58883248730965,False,False,2020-01..2026-05
3034901,Brooklyn,Crown Heights (North),112.0,112.0,37.0,330.35714285714283,37.0,35.0,312.5,False,False,2020-01..2026-05
3034902,Brooklyn,Crown Heights (South),150.0,150.0,25.0,166.66666666666666,44.0,41.0,273.3333333333333,False,False,2020-01..2026-05
3035000,Brooklyn,Coney Island-Sea Gate,2.0,2.0,4.0,2000.0,1.0,1.0,500.0,False,False,2020-01..2026-05
3035101,Brooklyn,Crown Heights (North),124.0,124.0,41.0,330.64516129032256,45.0,40.0,322.5806451612903,False,False,2020-01..2026-05
3035102,Brooklyn,Crown Heights (South),141.0,141.0,10.0,70.92198581560284,38.0,36.0,255.3191489361702,False,False,2020-01..2026-05
3035200,Brooklyn,Coney Island-Sea Gate,15.0,15.0,39.0,2600.0,12.0,9.0,600.0,False,False,2020-01..2026-05
3035301,Brooklyn,Crown Heights (North),129.0,129.0,17.0,131.78294573643413,68.0,67.0,519.3798449612403,False,False,2020-01..2026-05
3035302,Brooklyn,Crown Heights (South),184.0,184.0,37.0,201.08695652173913,22.0,22.0,119.56521739130436,False,False,2020-01..2026-05
3035500,Brooklyn,Crown Heights (South),158.0,158.0,36.0,227.84810126582278,44.0,42.0,265.82278481012656,False,False,2020-01..2026-05
3035601,Brooklyn,Coney Island-Sea Gate,1.0,1.0,12.0,12000.0,1.0,1.0,1000.0,False,False,2020-01..2026-05
3035602,Brooklyn,Coney Island-Sea Gate,11.0,11.0,15.0,1363.6363636363635,11.0,10.0,909.090909090909,False,False,2020-01..2026-05
3035701,Brooklyn,Crown Heights (North),96.0,96.0,25.0,260.4166666666667,35.0,33.0,343.75,False,False,2020-01..2026-05
3035702,Brooklyn,Lincoln Terrace Park,,,,,,,,,,
3035900,Brooklyn,Crown Heights (North),283.0,283.0,46.0,162.5441696113074,103.0,102.0,360.42402826855124,True,True,2020-01..2026-05
3036001,Brooklyn,Brighton Beach,45.0,45.0,28.0,622.2222222222223,27.0,25.0,555.5555555555555,False,False,2020-01..2026-05
3036002,Brooklyn,Brighton Beach,48.0,48.0,23.0,479.1666666666667,37.0,34.0,708.3333333333334,False,False,2020-01..2026-05
3036100,Brooklyn,Ocean Hill,173.0,173.0,37.0,213.8728323699422,49.0,48.0,277.4566473988439,False,False,2020-01..2026-05
3036200,Brooklyn,Brighton Beach,351.0,351.0,42.0,119.65811965811966,88.0,87.0,247.86324786324786,True,True,2020-01..2026-05
3036300,Brooklyn,Ocean Hill,424.0,424.0,35.0,82.54716981132076,63.0,57.0,134.43396226415095,True,True,2020-01..2026-05
3036400,Brooklyn,Brighton Beach,260.0,260.0,82.0,315.38461538461536,52.0,40.0,153.84615384615387,True,True,2020-01..2026-05
3036501,Brooklyn,Ocean Hill,169.0,169.0,44.0,260.35502958579883,25.0,21.0,124.2603550295858,False,False,2020-01..2026-05
3036900,Brooklyn,Ocean Hill,537.0,537.0,69.0,128.49162011173183,134.0,128.0,238.3612662942272,True,True,2020-01..2026-05
3037000,Brooklyn,Gravesend (South),556.0,556.0,47.0,84.53237410071942,19.0,19.0,34.1726618705036,True,True,2020-01..2026-05
3037401,Brooklyn,Gravesend (South),391.0,391.0,10.0,25.57544757033248,20.0,19.0,48.59335038363171,True,True,2020-01..2026-05
3037500,Brooklyn,Bedford-Stuyvesant (East),373.0,373.0,55.0,147.45308310991956,99.0,92.0,246.64879356568363,True,True,2020-01..2026-05
3037700,Brooklyn,Bedford-Stuyvesant (East),550.0,550.0,83.0,150.9090909090909,83.0,76.0,138.1818181818182,True,True,2020-01..2026-05
3037900,Brooklyn,Bedford-Stuyvesant (East),483.0,483.0,84.0,173.91304347826087,89.0,83.0,171.84265010351967,True,True,2020-01..2026-05
3038100,Brooklyn,Bedford-Stuyvesant (East),412.0,412.0,61.0,148.05825242718444,58.0,56.0,135.92233009708738,True,True,2020-01..2026-05
3038200,Brooklyn,Gravesend (South),128.0,128.0,34.0,265.625,19.0,16.0,125.0,False,False,2020-01..2026-05
3038300,Brooklyn,Bedford-Stuyvesant (East),613.0,613.0,62.0,101.14192495921696,82.0,79.0,128.87438825448612,True,True,2020-01..2026-05
3038500,Brooklyn,Bedford-Stuyvesant (East),455.0,455.0,57.0,125.27472527472527,83.0,80.0,175.82417582417582,True,True,2020-01..2026-05
3038800,Brooklyn,Gravesend (East)-Homecrest,473.0,473.0,67.0,141.6490486257928,17.0,17.0,35.940803382663844,True,True,2020-01..2026-05
3038900,Brooklyn,Bushwick (West),233.0,233.0,129.0,553.6480686695279,81.0,68.0,291.84549356223175,True,True,2020-01..2026-05
3039000,Brooklyn,Gravesend (East)-Homecrest,371.0,371.0,60.0,161.72506738544473,6.0,6.0,16.172506738544474,True,True,2020-01..2026-05
3039200,Brooklyn,Gravesend (East)-Homecrest,333.0,333.0,34.0,102.10210210210211,22.0,22.0,66.06606606606606,True,True,2020-01..2026-05
3039400,Brooklyn,Gravesend (East)-Homecrest,383.0,383.0,91.0,237.59791122715404,33.0,32.0,83.55091383812011,True,True,2020-01..2026-05
3039600,Brooklyn,Gravesend (East)-Homecrest,363.0,363.0,98.0,269.9724517906336,12.0,12.0,33.057851239669425,True,True,2020-01..2026-05
3039900,Brooklyn,Bushwick (East),364.0,364.0,51.0,140.1098901098901,79.0,74.0,203.2967032967033,True,True,2020-01..2026-05
3040200,Brooklyn,Gravesend (West),398.0,398.0,27.0,67.8391959798995,31.0,30.0,75.37688442211055,True,True,2020-01..2026-05
3040300,Brooklyn,Bushwick (East),459.0,459.0,123.0,267.9738562091503,60.0,54.0,117.6470588235294,True,True,2020-01..2026-05
3040400,Brooklyn,Gravesend (West),358.0,358.0,25.0,69.83240223463687,16.0,16.0,44.6927374301676,True,True,2020-01..2026-05
3040500,Brooklyn,Bushwick (East),175.0,175.0,61.0,348.5714285714286,19.0,16.0,91.42857142857143,False,False,2020-01..2026-05
3040600,Brooklyn,Gravesend (West),452.0,452.0,10.0,22.123893805309734,17.0,17.0,37.61061946902655,True,True,2020-01..2026-05
3040700,Brooklyn,The Evergreens Cemetery,,,,,,,,,,
3040900,Brooklyn,Bushwick (East),344.0,344.0,65.0,188.95348837209303,98.0,97.0,281.9767441860465,True,True,2020-01..2026-05
3041100,Brooklyn,Bushwick (East),378.0,378.0,114.0,301.58730158730157,54.0,47.0,124.33862433862433,True,True,2020-01..2026-05
3041300,Brooklyn,Bushwick (East),466.0,466.0,118.0,253.21888412017168,67.0,61.0,130.90128755364807,True,True,2020-01..2026-05
3041401,Brooklyn,Gravesend (East)-Homecrest,184.0,184.0,55.0,298.9130434782609,11.0,10.0,54.34782608695652,False,False,2020-01..2026-05
3041402,Brooklyn,Gravesend (East)-Homecrest,196.0,196.0,61.0,311.2244897959184,10.0,10.0,51.02040816326531,False,False,2020-01..2026-05
3041500,Brooklyn,Bushwick (East),500.0,500.0,109.0,218.0,68.0,62.0,124.0,True,True,2020-01..2026-05
3041600,Brooklyn,Gravesend (East)-Homecrest,335.0,335.0,42.0,125.3731343283582,21.0,21.0,62.6865671641791,True,True,2020-01..2026-05
3041700,Brooklyn,Bushwick (East),203.0,203.0,36.0,177.3399014778325,54.0,49.0,241.3793103448276,True,True,2020-01..2026-05
3041800,Brooklyn,Gravesend (East)-Homecrest,273.0,273.0,73.0,267.3992673992674,25.0,23.0,84.24908424908425,True,True,2020-01..2026-05
3041900,Brooklyn,Bushwick (East),315.0,315.0,33.0,104.76190476190476,73.0,65.0,206.34920634920633,True,True,2020-01..2026-05
3042100,Brooklyn,Bushwick (West),379.0,379.0,83.0,218.99736147757255,94.0,89.0,234.82849604221636,True,True,2020-01..2026-05
3042500,Brooklyn,Bushwick (West),206.0,206.0,53.0,257.28155339805824,82.0,78.0,378.6407766990291,True,True,2020-01..2026-05
3042800,Brooklyn,Gravesend (West),358.0,358.0,12.0,33.5195530726257,23.0,22.0,61.452513966480446,True,True,2020-01..2026-05
3042900,Brooklyn,Bushwick (West),343.0,343.0,52.0,151.60349854227405,212.0,207.0,603.4985422740525,True,True,2020-01..2026-05
3043000,Brooklyn,Bensonhurst,251.0,251.0,8.0,31.872509960159363,33.0,33.0,131.47410358565736,True,True,2020-01..2026-05
3043100,Brooklyn,Bushwick (West),354.0,354.0,58.0,163.8418079096045,156.0,152.0,429.3785310734463,True,True,2020-01..2026-05
3043200,Brooklyn,Bensonhurst,354.0,354.0,11.0,31.073446327683616,40.0,39.0,110.16949152542372,True,True,2020-01..2026-05
3043300,Brooklyn,Bushwick (East),246.0,246.0,30.0,121.95121951219512,92.0,90.0,365.8536585365854,True,True,2020-01..2026-05
3043400,Brooklyn,Bensonhurst,319.0,319.0,20.0,62.69592476489028,33.0,32.0,100.31347962382445,True,True,2020-01..2026-05
3043500,Brooklyn,Bushwick (East),453.0,453.0,60.0,132.45033112582783,73.0,70.0,154.5253863134658,True,True,2020-01..2026-05
3043600,Brooklyn,Bensonhurst,328.0,328.0,14.0,42.6829268292683,34.0,33.0,100.60975609756098,True,True,2020-01..2026-05
3043700,Brooklyn,Bushwick (East),447.0,447.0,54.0,120.80536912751678,119.0,118.0,263.9821029082774,True,True,2020-01..2026-05
3043800,Brooklyn,Mapleton-Midwood (West),218.0,218.0,20.0,91.74311926605505,19.0,18.0,82.56880733944955,True,True,2020-01..2026-05
3044000,Brooklyn,Mapleton-Midwood (West),381.0,381.0,36.0,94.48818897637796,22.0,20.0,52.493438320209975,True,True,2020-01..2026-05
3044100,Brooklyn,Bushwick (West),383.0,383.0,52.0,135.77023498694518,152.0,145.0,378.59007832898175,True,True,2020-01..2026-05
3044200,Brooklyn,Mapleton-Midwood (West),345.0,345.0,61.0,176.81159420289856,14.0,13.0,37.68115942028986,True,True,2020-01..2026-05
3044300,Brooklyn,Bushwick (West),408.0,408.0,88.0,215.68627450980392,156.0,152.0,372.54901960784315,True,True,2020-01..2026-05
3044400,Brooklyn,Mapleton-Midwood (West),372.0,372.0,41.0,110.21505376344086,31.0,31.0,83.33333333333333,True,True,2020-01..2026-05
3044500,Brooklyn,Bushwick (West),388.0,388.0,82.0,211.340206185567,114.0,110.0,283.50515463917526,True,True,2020-01..2026-05
3044600,Brooklyn,Mapleton-Midwood (West),244.0,244.0,17.0,69.67213114754098,15.0,14.0,57.37704918032787,True,True,2020-01..2026-05
3044800,Brooklyn,Mapleton-Midwood (West),198.0,198.0,18.0,90.9090909090909,12.0,11.0,55.55555555555555,False,False,2020-01..2026-05
3045200,Brooklyn,Mapleton-Midwood (West),349.0,349.0,67.0,191.97707736389685,14.0,12.0,34.383954154727796,True,True,2020-01..2026-05
3045400,Brooklyn,Mapleton-Midwood (West),280.0,280.0,34.0,121.42857142857143,15.0,14.0,50.0,True,True,2020-01..2026-05
3045600,Brooklyn,Mapleton-Midwood (West),220.0,220.0,27.0,122.72727272727272,23.0,23.0,104.54545454545453,True,True,2020-01..2026-05
3045800,Brooklyn,Mapleton-Midwood (West),246.0,246.0,45.0,182.9268292682927,5.0,5.0,20.32520325203252,True,True,2020-01..2026-05
3046000,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,323.0,323.0,24.0,74.30340557275541,26.0,26.0,80.49535603715171,True,True,2020-01..2026-05
3046800,Brooklyn,Mapleton-Midwood (West),257.0,257.0,39.0,151.75097276264592,14.0,12.0,46.69260700389105,True,True,2020-01..2026-05
3047000,Brooklyn,Borough Park,408.0,408.0,27.0,66.17647058823529,19.0,19.0,46.568627450980394,True,True,2020-01..2026-05
3047200,Brooklyn,Borough Park,323.0,323.0,59.0,182.6625386996904,21.0,20.0,61.919504643962846,True,True,2020-01..2026-05
3047400,Brooklyn,Borough Park,384.0,384.0,32.0,83.33333333333333,30.0,29.0,75.52083333333333,True,True,2020-01..2026-05
3048000,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,302.0,302.0,31.0,102.64900662251655,41.0,38.0,125.82781456953643,True,True,2020-01..2026-05
3048200,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,306.0,306.0,51.0,166.66666666666666,55.0,55.0,179.73856209150327,True,True,2020-01..2026-05
3048400,Brooklyn,Kensington,328.0,328.0,50.0,152.4390243902439,50.0,44.0,134.14634146341464,True,True,2020-01..2026-05
3048600,Brooklyn,Kensington,298.0,298.0,24.0,80.53691275167785,50.0,49.0,164.4295302013423,True,True,2020-01..2026-05
3048800,Brooklyn,Kensington,304.0,304.0,13.0,42.76315789473684,38.0,37.0,121.71052631578948,True,True,2020-01..2026-05
3048900,Brooklyn,East Williamsburg,2.0,2.0,0.0,0.0,2.0,2.0,1000.0,False,False,2020-01..2026-05
3049000,Brooklyn,Kensington,256.0,256.0,21.0,82.03125,39.0,37.0,144.53125,True,True,2020-01..2026-05
3049301,Brooklyn,East Williamsburg,2.0,2.0,14.0,7000.0,2.0,2.0,1000.0,False,False,2020-01..2026-05
3049400,Brooklyn,Kensington,251.0,251.0,21.0,83.66533864541832,43.0,42.0,167.33067729083663,True,True,2020-01..2026-05
3049500,Brooklyn,East Williamsburg,341.0,341.0,87.0,255.13196480938416,110.0,105.0,307.91788856304987,True,True,2020-01..2026-05
3049600,Brooklyn,Kensington,469.0,469.0,59.0,125.7995735607676,54.0,54.0,115.13859275053305,True,True,2020-01..2026-05
3049800,Brooklyn,Kensington,394.0,394.0,14.0,35.53299492385787,20.0,20.0,50.76142131979695,True,True,2020-01..2026-05
3050002,Brooklyn,Kensington,133.0,133.0,4.0,30.075187969924812,11.0,11.0,82.70676691729322,False,False,2020-01..2026-05
3050300,Brooklyn,East Williamsburg,363.0,363.0,95.0,261.7079889807162,67.0,59.0,162.53443526170798,True,True,2020-01..2026-05
3050402,Brooklyn,Kensington,122.0,122.0,15.0,122.95081967213115,17.0,17.0,139.34426229508196,False,False,2020-01..2026-05
3050500,Brooklyn,East Williamsburg,164.0,164.0,80.0,487.8048780487805,81.0,72.0,439.0243902439024,False,False,2020-01..2026-05
3050801,Brooklyn,Flatbush,56.0,56.0,19.0,339.2857142857143,33.0,33.0,589.2857142857143,False,False,2020-01..2026-05
3050804,Brooklyn,Flatbush,76.0,76.0,28.0,368.4210526315789,47.0,42.0,552.6315789473684,False,False,2020-01..2026-05
3050900,Brooklyn,South Williamsburg,169.0,169.0,85.0,502.9585798816568,113.0,104.0,615.3846153846155,False,False,2020-01..2026-05
3051001,Brooklyn,Flatbush,54.0,54.0,16.0,296.2962962962963,38.0,33.0,611.1111111111112,False,False,2020-01..2026-05
3051002,Brooklyn,Flatbush,98.0,98.0,21.0,214.28571428571428,43.0,38.0,387.7551020408163,False,False,2020-01..2026-05
3051100,Brooklyn,East Williamsburg,152.0,152.0,59.0,388.1578947368421,57.0,45.0,296.05263157894734,False,False,2020-01..2026-05
3051300,Brooklyn,Williamsburg,382.0,382.0,150.0,392.67015706806285,132.0,118.0,308.9005235602094,True,True,2020-01..2026-05
3051400,Brooklyn,Flatbush,167.0,167.0,21.0,125.74850299401197,63.0,60.0,359.2814371257485,False,False,2020-01..2026-05
3051601,Brooklyn,Flatbush,186.0,186.0,39.0,209.67741935483872,68.0,65.0,349.4623655913979,False,False,2020-01..2026-05
3051700,Brooklyn,Williamsburg,146.0,146.0,57.0,390.4109589041096,61.0,52.0,356.16438356164383,False,False,2020-01..2026-05
3051800,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,199.0,199.0,13.0,65.32663316582915,30.0,27.0,135.678391959799,False,False,2020-01..2026-05
3051900,Brooklyn,Williamsburg,398.0,398.0,216.0,542.713567839196,143.0,120.0,301.5075376884422,True,True,2020-01..2026-05
3052000,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,318.0,318.0,24.0,75.47169811320754,54.0,53.0,166.66666666666666,True,True,2020-01..2026-05
3052300,Brooklyn,Williamsburg,233.0,233.0,108.0,463.51931330472104,138.0,110.0,472.1030042918455,True,True,2020-01..2026-05
3052600,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,229.0,229.0,9.0,39.301310043668124,31.0,30.0,131.00436681222706,True,True,2020-01..2026-05
3052700,Brooklyn,Williamsburg,284.0,284.0,66.0,232.3943661971831,114.0,101.0,355.63380281690144,True,True,2020-01..2026-05
3052800,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,260.0,260.0,17.0,65.38461538461539,22.0,21.0,80.76923076923077,True,True,2020-01..2026-05
3052900,Brooklyn,South Williamsburg,274.0,274.0,99.0,361.3138686131387,78.0,75.0,273.7226277372263,True,True,2020-01..2026-05
3053000,Brooklyn,Midwood,319.0,319.0,23.0,72.10031347962382,28.0,28.0,87.7742946708464,True,True,2020-01..2026-05
3053101,Brooklyn,South Williamsburg,139.0,139.0,33.0,237.41007194244605,52.0,51.0,366.9064748201439,False,False,2020-01..2026-05
3053102,Brooklyn,South Williamsburg,97.0,97.0,11.0,113.4020618556701,74.0,71.0,731.9587628865979,False,False,2020-01..2026-05
3053200,Brooklyn,Midwood,274.0,274.0,12.0,43.79562043795621,17.0,16.0,58.394160583941606,True,True,2020-01..2026-05
3053300,Brooklyn,South Williamsburg,512.0,512.0,92.0,179.6875,170.0,160.0,312.5,True,True,2020-01..2026-05
3053400,Brooklyn,Midwood,372.0,372.0,18.0,48.387096774193544,37.0,37.0,99.46236559139784,True,True,2020-01..2026-05
3053800,Brooklyn,Midwood,226.0,226.0,30.0,132.7433628318584,53.0,50.0,221.23893805309734,True,True,2020-01..2026-05
3054400,Brooklyn,Midwood,436.0,436.0,27.0,61.92660550458716,28.0,27.0,61.92660550458716,True,True,2020-01..2026-05
3054600,Brooklyn,Midwood,258.0,258.0,24.0,93.02325581395348,55.0,52.0,201.5503875968992,True,True,2020-01..2026-05
3054800,Brooklyn,Madison,358.0,358.0,46.0,128.49162011173183,10.0,10.0,27.932960893854748,True,True,2020-01..2026-05
3055000,Brooklyn,Madison,281.0,281.0,41.0,145.90747330960855,45.0,43.0,153.02491103202848,True,True,2020-01..2026-05
3055200,Brooklyn,Madison,222.0,222.0,23.0,103.6036036036036,40.0,38.0,171.17117117117118,True,True,2020-01..2026-05
3055300,Brooklyn,Williamsburg,248.0,248.0,108.0,435.48387096774195,93.0,80.0,322.5806451612903,True,True,2020-01..2026-05
3055600,Brooklyn,Gravesend (East)-Homecrest,377.0,377.0,73.0,193.6339522546419,31.0,31.0,82.22811671087534,True,True,2020-01..2026-05
3055700,Brooklyn,Williamsburg,123.0,123.0,80.0,650.4065040650406,38.0,34.0,276.4227642276423,False,False,2020-01..2026-05
3055800,Brooklyn,Madison,332.0,332.0,40.0,120.48192771084338,17.0,14.0,42.16867469879518,True,True,2020-01..2026-05
3056000,Brooklyn,Madison,355.0,355.0,37.0,104.22535211267606,25.0,21.0,59.154929577464785,True,True,2020-01..2026-05
3056200,Brooklyn,Madison,454.0,454.0,13.0,28.634361233480178,0.0,0.0,0.0,True,True,2020-01..2026-05
3056301,Brooklyn,Greenpoint,343.0,343.0,82.0,239.067055393586,116.0,105.0,306.12244897959187,True,True,2020-01..2026-05
3056400,Brooklyn,Madison,486.0,486.0,14.0,28.80658436213992,4.0,4.0,8.23045267489712,True,True,2020-01..2026-05
3056600,Brooklyn,Madison,361.0,361.0,13.0,36.011080332409975,7.0,7.0,19.39058171745152,True,True,2020-01..2026-05
3056800,Brooklyn,Madison,354.0,354.0,3.0,8.474576271186441,3.0,3.0,8.474576271186441,True,True,2020-01..2026-05
3057000,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,267.0,267.0,22.0,82.39700374531834,10.0,10.0,37.453183520599254,True,True,2020-01..2026-05
3057200,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,4.0,4.0,2.0,500.0,4.0,3.0,750.0,False,False,2020-01..2026-05
3057400,Brooklyn,Madison,577.0,577.0,10.0,17.33102253032929,7.0,7.0,12.131715771230503,True,True,2020-01..2026-05
3057600,Brooklyn,Madison,440.0,440.0,26.0,59.090909090909086,10.0,10.0,22.727272727272727,True,True,2020-01..2026-05
3057800,Brooklyn,Madison,360.0,360.0,33.0,91.66666666666666,41.0,39.0,108.33333333333334,True,True,2020-01..2026-05
3058000,Brooklyn,Madison,335.0,335.0,32.0,95.5223880597015,38.0,33.0,98.50746268656717,True,True,2020-01..2026-05
3058200,Brooklyn,Gravesend (East)-Homecrest,342.0,342.0,40.0,116.95906432748538,29.0,28.0,81.87134502923976,True,True,2020-01..2026-05
3058400,Brooklyn,Gravesend (East)-Homecrest,374.0,374.0,73.0,195.18716577540107,18.0,17.0,45.45454545454545,True,True,2020-01..2026-05
3058600,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,425.0,425.0,10.0,23.52941176470588,8.0,8.0,18.823529411764703,True,True,2020-01..2026-05
3058800,Brooklyn,Gravesend (East)-Homecrest,252.0,252.0,17.0,67.46031746031746,18.0,18.0,71.42857142857143,True,True,2020-01..2026-05
3058901,Brooklyn,Greenpoint,253.0,253.0,86.0,339.92094861660075,34.0,32.0,126.48221343873517,True,True,2020-01..2026-05
3058902,Brooklyn,Greenpoint,,0.0,3.0,,0.0,0.0,,False,False,2020-01..2026-05
3059000,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,290.0,290.0,18.0,62.06896551724138,6.0,6.0,20.689655172413794,True,True,2020-01..2026-05
3059100,Brooklyn,Greenpoint,468.0,468.0,56.0,119.65811965811966,99.0,96.0,205.1282051282051,True,True,2020-01..2026-05
3059200,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,379.0,379.0,24.0,63.3245382585752,28.0,25.0,65.96306068601584,True,True,2020-01..2026-05
3059300,Brooklyn,Greenpoint,285.0,285.0,37.0,129.82456140350877,38.0,37.0,129.82456140350877,True,True,2020-01..2026-05
