term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,sample,n
com_class,-0.691694080640593,0.887490412484283,-0.7793820315245857,0.4358501128869132,-2.432233167670365,1.0488450063891785,duration_watch,with subject,84652
log_bldgarea,0.9269143334704009,1.4822159770775247,0.6253571327020719,0.5318105089213012,-1.979995766326473,3.8338244332672744,duration_watch,with subject,84652
mzone,-0.2559842986240008,0.6769380390105916,-0.3781502646802739,0.7053604916021596,-1.5835897575912379,1.0716211603432362,duration_watch,with subject,84652
multi_bldg,0.09891154758878357,0.17289335352969634,0.5720957201040954,0.5673236520974512,-0.24016551225655025,0.4379886074341174,duration_watch,with subject,84652
log2_area_per_unit,-1.2428096644549906,1.006907186510184,-1.23428423305073,0.21724704126101924,-3.2175479720231173,0.731928643113136,duration_watch,with subject,84652
value_rank,0.8288945207422812,0.48687159254439777,1.7024910334375165,0.0888241349585257,-0.1259541460910233,1.7837431875755856,duration_watch,with subject,84652
any_prior_viol,0.27294814509400417,0.17280630781395193,1.579503367364736,0.11438425702235877,-0.06595820139095931,0.6118544915789677,duration_watch,with subject,84652
geo_nyc_other,0.17838010356965572,0.1969277630466428,0.9058149080148032,0.36514671926683406,-0.20783304767392347,0.5645932548132349,duration_watch,with subject,84652
geo_outside_nyc,0.22576473961317436,0.34667834652831403,0.6512225002628932,0.5149802756758821,-0.4541380562607682,0.9056675354871169,duration_watch,with subject,84652
geo_unknown,-0.1018385886477248,0.21648901453032945,-0.4704099599171926,0.6381152205683283,-0.5264151095904428,0.32273793229499315,duration_watch,with subject,84652
multi_prop_owner,0.14551620498194937,0.21296192563240257,0.6832968125632349,0.49450119768761946,-0.27214301747065195,0.5631754274345507,duration_watch,with subject,84652
p_black,0.015504974999493978,0.31616866939436117,0.049040200691594864,0.9608923252728219,-0.6045624865009137,0.6355724364999017,tenant_marker,with subject,84652
p_hispanic,0.053477459585044074,0.26421044328394994,0.20240479112164103,0.839621583228459,-0.46468994511953526,0.5716448642896235,tenant_marker,with subject,84652
p_asian,0.28482554466811727,0.19499100745628323,1.4607111803962285,0.14425723533601476,-0.09758925702754051,0.667240346363775,tenant_marker,with subject,84652
owner_occ_star,-0.2279742894244982,0.166467435891632,-1.3694827952591662,0.17100748477656125,-0.5544488910778872,0.09850031222889077,tenant_marker,with subject,84652
era_pre1940,0.21981932522982325,0.26364352395099044,0.8337747953584712,0.4045109176091528,-0.2972362418207055,0.7368748922803521,tenant_marker,with subject,84652
era_4079,0.24240243414613055,0.25780351345114055,0.9402603979331382,0.34720148853638966,-0.2631997510980533,0.7480046193903145,tenant_marker,with subject,84652
era_8099,0.40723661217919516,0.38025024858705836,1.0709700090727443,0.28431661496471605,-0.33850712905844116,1.1529803534168315,tenant_marker,with subject,84652
era_unknown,-0.46557086564436273,0.5480294198018559,-0.8495362636055074,0.39568816228968084,-1.540361773342501,0.6092200420537757,tenant_marker,with subject,84652
com_class,-0.5085617551705853,0.7883612687348714,-0.645087189514908,0.5189472392153398,-2.0546895596303614,1.037566049289191,tenant_marker,with subject,84652
log_bldgarea,1.285268097915662,1.5205222658360016,0.8452806820352651,0.39805875719289174,-1.6967679885119225,4.267304184343247,tenant_marker,with subject,84652
mzone,-0.6717341833793354,0.62131205728919,-1.0811542694183969,0.2797633594449018,-1.890246412629888,0.5467780458712169,tenant_marker,with subject,84652
multi_bldg,-0.13023559683595476,0.12623069065318795,-1.0317268816485372,0.3023291484132631,-0.3777982160755493,0.11732702240363982,tenant_marker,with subject,84652
log2_area_per_unit,-0.9265448279926892,1.0570752631157885,-0.876517368556754,0.3808577512992328,-2.999672365489207,1.1465827095038281,tenant_marker,with subject,84652
value_rank,-0.05840518699728008,0.3599846812705352,-0.162243534339139,0.8711310357116981,-0.7644042599668901,0.64759388597233,tenant_marker,with subject,84652
any_prior_viol,-0.012194248204545136,0.12962093410106984,-0.09407622533438052,0.9250583560455596,-0.2664057857339353,0.24201728932484506,tenant_marker,with subject,84652
geo_nyc_other,-0.14331988886516422,0.12661167085412595,-1.131964280214645,0.25778985343472893,-0.3916296834226992,0.1049899056923708,tenant_marker,with subject,84652
geo_outside_nyc,0.435127556621167,0.2907351453951915,1.4966458768846307,0.13464867929227475,-0.1350598813671574,1.0053149946094915,tenant_marker,with subject,84652
geo_unknown,-0.1412496826834707,0.15143059485354182,-0.9327684595050444,0.3510560205466664,-0.43823415215730477,0.15573478679036334,tenant_marker,with subject,84652
multi_prop_owner,-0.09349977440709016,0.1481110828431837,-0.6312814180562395,0.5279311729936205,-0.38397404351975084,0.1969744947055705,tenant_marker,with subject,84652
p_black,-0.25862059209009525,0.7866840807748787,-0.32874771259557667,0.7423819982411552,-1.8014591089591565,1.284217924778966,neighbor_marker,with subject,84652
p_hispanic,0.5759310026618082,0.6700110551132753,0.8595843281487923,0.39012480551822537,-0.7380893109800214,1.8899513163036379,neighbor_marker,with subject,84652
p_asian,-0.3223268586559482,0.5624869205182611,-0.5730388510349084,0.566685040228474,-1.4254717009360107,0.7808179836241143,neighbor_marker,with subject,84652
owner_occ_star,0.6800593919692881,0.4369950530573898,1.5562175983717077,0.11982005761670012,-0.17697180519703148,1.5370905891356077,neighbor_marker,with subject,84652
era_pre1940,0.7314879044272858,0.6577496500478441,1.1121068698008096,0.2662304947189167,-0.5584854398297722,2.0214612486843437,neighbor_marker,with subject,84652
era_4079,-0.1585787381849778,0.704654260337011,-0.2250447447931916,0.8219682529786083,-1.5405410283751722,1.2233835520052168,neighbor_marker,with subject,84652
era_8099,2.513606595597129,1.318508811731589,1.906401059463551,0.05674634819028901,-0.0722423230272744,5.099455514221533,neighbor_marker,with subject,84652
era_unknown,-2.316365558129479,3.9601936349785087,-0.5849121966335491,0.5586750228115298,-10.083065588828319,5.45033447256936,neighbor_marker,with subject,84652
com_class,-3.6892128680100083,1.3239692279275361,-2.7864793155237346,0.005380449329421388,-6.2857707111329795,-1.0926550248870375,neighbor_marker,with subject,84652
