part,outcome,outcome_label,exposure_offset,spec,term,term_label,b,se,t,p,ci_lo,ci_hi,per_10pp,per_10pp_lo,per_10pp_hi,per_10pp_unit,n_obs,n_clusters,cluster,fe,controls,window,outcome_total,baseline,note
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),era_1980plus,era_1980plus,-0.015151871168462148,0.1337888644939364,-0.11325210977591385,0.9098306837456551,-0.2773732271090872,0.24706948477216287,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),era_missing,era_missing,1.0383398419399943,0.23128017043836593,4.489532500654666,7.13796564788538e-06,0.5850390375425116,1.491640646337477,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),mean_log_ba,mean_log_ba,-0.02984451126615493,0.06233463114464181,-0.4787789823750376,0.6320958702611641,-0.15201814329924165,0.09232912076693181,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),com_share,com_share,-1.1341149904365944,0.4524098154418739,-2.5068310892611625,0.012181890970807574,-2.0208219349550802,-0.2474080459181085,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),log_mean_units,log_mean_units,-0.02314521938672412,0.06078588290734456,-0.38076636020906685,0.7033766229031624,-0.14228336065358838,0.09599292188014012,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_disc_constr,"discretionary construction (8A/1X/91..., excl 7G)",log active job-months 2020-26,free elasticity (log exposure as regressor),pct_black,Black share,0.18625981683221154,0.10226066509138869,1.821421918836086,0.06854274580278896,-0.014167403782022692,0.3866870374464458,1.8800527290321778,-0.14157372753207387,3.9426068637347544,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units + log exposure (free elasticity),2020-01..2026-05,67931,,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_disc_constr,"discretionary construction (8A/1X/91..., excl 7G)",log active job-months 2020-26,free elasticity (log exposure as regressor),pct_hispanic,Hispanic share,0.27506101804436733,0.12710305552014944,2.1640787227240366,0.03045830817559647,0.025943606899879457,0.5241784291888552,2.788788705898715,0.259772895588517,5.381598007696886,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units + log exposure (free elasticity),2020-01..2026-05,67931,,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_disc_constr,"discretionary construction (8A/1X/91..., excl 7G)",log active job-months 2020-26,free elasticity (log exposure as regressor),pct_asian,Asian share,0.3082220587993425,0.149605388432897,2.0602336722489802,0.039376207326341284,0.015000885577739098,0.601443232020946,3.130212813104727,0.15012142534251982,6.1989805254985875,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units + log exposure (free elasticity),2020-01..2026-05,67931,,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_disc_constr,"discretionary construction (8A/1X/91..., excl 7G)",log active job-months 2020-26,free elasticity (log exposure as regressor),poverty,poverty rate,0.17367864396722918,0.20284856564483075,0.8561985312300634,0.3918879748820381,-0.2238972390122481,0.5712545269467064,1.751956270625321,-2.214093426930741,5.878862995075429,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units + log exposure (free elasticity),2020-01..2026-05,67931,,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_disc_constr,"discretionary construction (8A/1X/91..., excl 7G)",log active job-months 2020-26,free elasticity (log exposure as regressor),renter,renter share,0.42546522494088124,0.10943854825127496,3.887708963061145,0.00010119485894044544,0.21096961184803337,0.6399608380337292,4.3464599820164596,2.1321075338252893,6.608822374222423,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units + log exposure (free elasticity),2020-01..2026-05,67931,,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
