word,z,n_large,n_small
given,4.20050677180991,281,656
wind,4.205278087094737,195,427
improperly,4.211784909954264,139,283
subletting,4.24029818247077,56,85
condition,4.263921433806494,1010,2719
either,4.276065963506969,282,655
worse,4.289837943769865,182,390
track,4.2909324206171755,36,43
everyone,4.3179992232830005,168,353
earlier,4.33514190686791,77,130
specific,4.343538143148592,74,123
christma,4.36551524806682,37,44
variance,4.371907110755921,166,346
experiencing,4.37800334276904,64,100
verizon,4.378769038288035,35,40
employee,4.378913589682899,118,226
tested,4.387691949762364,34,38
handle,4.39317658716738,60,91
lease,4.394973451776252,230,511
regularly,4.396708190594694,88,154
dozen,4.412230444910107,62,95
obstructed,4.434102746463284,39,47
dust,4.444773634378006,763,1989
replaced,4.451418496386567,221,485
equipment,4.453709982173198,463,1141
shelter,4.455527377656476,71,114
degree,4.467035718294819,72,116
main,4.478782373195627,298,688
cross,4.481108006572801,81,136
hundred,4.4987000115666005,47,62
pollution,4.5034668158576,49,66
crime,4.515707814321766,31,31
hurt,4.526371255809111,231,508
motor,4.528383409832245,73,117
instance,4.534173313883852,36,40
giving,4.553470192045137,102,183
consistent,4.56390449962706,60,88
cleaned,4.595779332898102,105,189
reside,4.5972181755690835,244,539
affecting,4.599728288684726,260,581
summer,4.60146138959756,152,303
tenant',4.6023738824463205,57,81
passe,4.605706103201115,37,41
soon,4.608457874300069,362,854
complaint,4.609753857731551,1384,3772
answer,4.613584338651201,109,198
throughout,4.615939486787893,340,794
point,4.63315542222152,210,449
sublet,4.637273997686696,50,66
capacity,4.639303572133682,51,68
attack,4.642962455639271,34,35
meant,4.648651986523933,54,74
jan,4.652739740499086,55,76
helping,4.659107154522904,33,33
spoken,4.659816450082815,101,178
center,4.663712131700516,130,247
later,4.698240258283537,137,263
pitch,4.699187551783842,36,38
testing,4.699187551783842,36,38
providing,4.701992834540959,84,138
breath,4.713242354503033,35,36
taken,4.716123185719781,431,1036
wasn't,4.717487419199621,96,165
rusty,4.728401701061324,41,47
experienced,4.728401701061324,41,47
period,4.731394477602303,112,202
recreation,4.769826726169632,49,62
experience,4.771027481607046,48,60
scraping,4.782491462899542,36,37
bulging,4.783251367600394,83,134
available,4.790759352985967,169,339
lit,4.7982237220197455,35,35
felt,4.798412835916108,69,103
reached,4.804942683869264,89,147
opening,4.80522720876163,176,356
serve,4.806036539717045,62,88
september,4.806194797908601,149,289
immediately,4.809721018932422,201,419
shaking,4.809738961982988,718,1830
iam,4.815896080251379,34,33
seven,4.819782997090962,104,181
sending,4.835967849864585,50,63
reported,4.850946236211049,544,1339
mental,4.8513609756222005,45,53
remaining,4.8513609756222005,45,53
we're,4.857206392080488,44,51
vibrate,4.857852908561533,197,407
written,4.858677868286344,61,85
until,4.865624057927816,535,1313
public,4.866249317140035,509,1241
urine,4.881569063529937,41,45
make,4.905901507070971,1117,2962
addressed,4.912602207474023,247,533
provide,4.913836216571141,242,520
horizontally,4.918070327178982,38,39
managing,4.918070327178982,38,39
enforced,4.9245829408410415,33,30
slowly,4.9245829408410415,33,30
removal,4.936259039547928,169,334
clear,4.94166584201019,145,275
ill,4.948175398535096,42,46
supervisor,4.9616106289230535,82,128
local,4.964368495479074,149,284
flashing,4.982808674324778,63,87
remain,4.985320040231,164,320
ihave,4.990664281322923,34,31
defect,5.008160323966415,76,114
can,5.008297526752043,2587,7268
feeling,5.013911667131121,43,47
noisy,5.015142715637498,191,386
hitting,5.023463444820847,114,199
i've,5.0410239544072635,214,443
areworking,5.053935307772639,47,54
shall,5.056630102462045,67,94
boom,5.065009446583749,39,39
jumping,5.08944271764382,43,46
forcing,5.08944271764382,43,46
priority,5.100050552375286,37,35
wake,5.101688612655934,51,61
august,5.121447843787878,156,296
how,5.1304197488268715,387,892
ability,5.153511362069814,44,47
scrap,5.164050504341758,38,36
arenot,5.166811443862216,34,29
elevation,5.193266707221381,41,41
policy,5.205709736614392,36,32
operator,5.216800260113028,45,48
control,5.220686219524003,121,210
february,5.2312322782393,125,219
grinding,5.2370853203595695,51,59
complained,5.243314898248992,143,261
temperature,5.243795774700375,81,120
elevator',5.267704495723672,63,1
those,5.269982593225835,235,487
switch,5.275704361574923,58,72
ever,5.3209400916169605,210,422
movement,5.3211859177562335,49,54
dog,5.321675839467114,218,442
ada,5.370359950637523,40,37
breathe,5.403878439824499,72,98
quite,5.410480727374659,74,102
breathing,5.414211498797249,75,104
assist,5.425345528007944,126,216
shutting,5.431096762195956,41,38
technician,5.432182171157476,34,26
sense,5.440720805066236,45,45
message,5.450104411991793,64,81
fully,5.488021280079178,235,478
continuou,5.508161606208459,69,90
bad,5.509097631834566,274,576
fell,5.50963529133736,350,773
statu,5.510588461983834,98,151
operation,5.513675651119833,165,305
november,5.523188703754655,144,255
balcony,5.523284739134383,395,891
pounding,5.539334191036693,96,146
monday,5.551036976491888,281,592
bank,5.56434646884665,68,87
never,5.564887053752734,641,1555
yes,5.579550271359194,143,251
leave,5.580136399730531,527,1242
eye,5.5943682393175775,108,171
level,5.600860350514194,576,1374
continuously,5.60533776723835,84,119
explanation,5.60692856023955,37,29
basi,5.635152762877726,132,224
suddenly,5.664911314196623,35,25
thisbuilding,5.669817956258676,56,62
right,5.67905297244839,1140,2946
locked,5.68325950743927,453,1036
occasion,5.687143130324488,98,147
responding,5.691673287336339,63,75
top,5.6981574887296595,854,2136
drilling,5.71825550170175,550,1295
riser,5.720749311852848,39,31
hand,5.734311933957573,176,324
lexington,5.7666227989930166,53,55
housing,5.767178144518213,315,669
notification,5.77271081082764,104,158
fixe,5.776310590771311,37,27
cell,5.801939331138615,56,60
realty,5.82020312352223,45,40
june,5.861030288398699,197,370
fail,5.868419113962506,56,59
signage,5.8808005948431274,127,206
barely,5.888318089917296,61,68
blocked,5.892201675401343,733,1783
scheduled,5.918688849643003,52,51
required,5.927548675750046,348,746
suffer,5.9315121349677655,47,42
heard,5.950844361609056,212,403
dangerously,5.96005687684154,54,54
twenty,5.96005687684154,54,54
three,5.964279045756689,1214,3126
penthouse,5.967672993836467,49,45
periodically,5.968153188677664,39,28
option,5.986410308969208,48,43
having,5.9915357393804385,519,1193
reoccurring,5.9936663028837,41,31
same,6.003021374450819,568,1324
bang,6.006099778385368,62,68
baby,6.02320371770407,169,298
hearing,6.0267220943639055,103,150
haven't,6.0538651262879855,125,197
machinery,6.074556881585538,148,248
majority,6.076566881205161,51,47
spoke,6.077591196112054,191,348
needed,6.090473713109524,238,461
quality,6.108463307193717,226,431
suffering,6.1273457063306855,45,36
straight,6.139655266413498,131,208
hear,6.140367281309697,298,608
review,6.146229731053259,234,449
contaminated,6.16135101598242,38,24
manner,6.212167381373555,105,150
pandemic,6.2135048648995985,91,121
function,6.2200100918274925,55,52
nearly,6.245064657930425,71,81
shack,6.2538381714055316,53,48
ups,6.257414896537055,57,55
resolved,6.2622083218570035,233,442
ocean,6.270173869714203,61,62
wrong,6.302572928257546,246,472
tub,6.314763677489181,82,101
deliver,6.371148830480389,39,23
urgent,6.378234295660187,113,163
certificate,6.389788694432662,632,1469
mayor,6.432573207575412,48,37
reach,6.4443767901306765,118,172
guard,6.450479229305425,110,155
especially,6.4726656979588855,236,441
accessible,6.474880591731315,104,142
thebuilding,6.476691255856284,361,751
tonight,6.478692671433411,60,57
common,6.506945600228778,187,324
historical,6.518032186438416,42,26
tuesday,6.52488187319285,106,145
chimney,6.527899986755829,251,475
commissioner,6.529206725216723,61,58
fifth,6.529206725216723,61,58
six,6.542279168554148,301,597
york,6.550281678415866,470,1028
isnt,6.556928676371979,76,85
weight,6.561572202705371,88,108
operating,6.565804052704157,409,869
cancer,6.566234811141452,43,27
radiator,6.601226538898915,116,164
underneath,6.609007871093472,185,316
ambulance,6.641923429351097,43,26
closed,6.6447523832377735,523,1161
moving,6.6546836426301255,297,582
repeated,6.662604167651375,77,85
march,6.667695319317684,213,379
october,6.6679964096089765,174,289
accessibility,6.689245566844647,44,27
correctly,6.696054082979681,119,168
stating,6.713957449808749,229,415
many,6.758203018119028,1105,2736
blind,6.791060200602942,61,54
functional,6.81981272942173,53,40
serviced,6.8370843908333265,41,20
repeatedly,6.839865876011474,107,140
board,6.855518046894105,281,534
commission,6.856181971584097,46,28
december,6.868638666152286,171,276
really,6.89072356493866,250,458
pointing,6.918594069136337,74,75
parent,6.926383026893778,87,99
solution,6.969627529845528,62,53
unsafe,6.992455412499559,1518,3870
excuse,7.019144991717489,48,29
scary,7.02768340878568,66,59
distancing,7.068906208706558,116,153
carry,7.089234329377237,70,65
slamming,7.126917280070528,52,34
doesn't,7.127793591680297,487,1037
grocery,7.156943906413854,108,135
broadway,7.163465922224465,91,102
fume,7.215210307853881,258,464
headache,7.217550047315389,66,56
ceiling,7.228584043014741,741,1698
lighting,7.229092139458081,202,334
resolve,7.233044244875971,135,188
mask,7.240720070313853,277,508
intermittently,7.2425539717132335,43,17
rebar,7.250515690361959,47,24
mom,7.256785091698791,71,64
external,7.289643767040867,69,60
tomorrow,7.3109552515304745,80,79
homecrest,7.322538215368889,71,3
happened,7.357433056798902,305,570
must,7.383912576378907,320,605
temporary,7.418136002073455,145,204
privately,7.43130414117212,59,41
restaurant,7.4369508239345015,804,1850
travel,7.437027925518084,79,75
yet,7.438795032382788,340,651
patient,7.451498677901642,67,54
informed,7.475522752523706,253,442
isnot,7.483353117023204,72,62
pain,7.493240309821702,45,16
boiler,7.506230954669031,1889,4856
river,7.512189075463307,50,25
myself,7.523332446078383,142,195
move,7.536997495741817,411,821
had,7.5444985300191565,1517,3801
luxury,7.546185554296338,57,36
saying,7.556983778593957,230,386
fdny,7.589589964581108,227,378
fast,7.598491349105221,66,50
shake,7.611838508179607,491,1018
accommodation,7.612145662957173,57,35
situation,7.623838820106532,598,1292
porter,7.634440625565319,50,23
missed,7.636244532788545,56,33
depend,7.685692292296748,47,16
tape,7.692222221849858,113,133
welding,7.7076447373264605,133,172
date,7.7240910283673605,268,467
ofservice,7.7820213148333774,91,3
amsterdam,7.795060370563953,49,18
dropped,7.795548187816042,102,110
april,7.800414265337506,221,357
fixing,7.822562237367653,201,312
pressure,7.870565985799837,114,131
pregnant,7.888912144248924,73,57
playground,7.9036288694506585,61,37
team,7.907460420867619,107,117
replacement,7.927736139290224,98,100
sixth,7.92987724228603,49,13
contacted,7.931002487272198,204,315
social,7.953484812278238,165,231
stairwell,7.9598777942473555,128,156
completely,7.977078507029974,425,832
sensor,7.990711599154476,52,20
shining,7.993626908587224,117,134
incident,8.013156721945935,113,126
carriage,8.034257918364853,54,23
phone,8.039343622332776,319,573
difficulty,8.050772401210658,60,33
escalator,8.076615915352086,67,5
called,8.07773554549058,653,1403
lift,8.091995501546462,102,104
asthmatic,8.097202675014444,52,10
skip,8.102291931867052,57,7
two,8.106913879859638,3723,10044
condominium,8.111398048464137,60,32
impossible,8.114889401525907,120,137
bridge,8.141856466373286,85,73
due,8.180666000777855,1331,3212
supported,8.184852837398072,146,186
acceptable,8.19462881455209,53,17
storybuilding,8.208316911989932,53,11
file,8.22282391878645,342,619
engineering,8.22319057090348,66,40
these,8.289393011610432,1215,2883
walking,8.313896990889358,392,734
supermarket,8.3374665616681,69,43
daily,8.416458874114008,321,561
inspection,8.458223676380298,1044,2404
hazmat,8.479391756018405,57,11
morning,8.553642381494306,796,1739
notbeen,8.576981421989085,67,7
call,8.580923325543015,691,1465
twice,8.59903530054565,162,207
delay,8.605072625694836,60,10
odd,8.619642667214451,75,48
pressed,8.620359827732045,68,7
internal,8.6236917793781,96,83
thursday,8.638107883606889,158,198
communication,8.662316027684815,73,44
bright,8.69031877560484,243,374
vibrating,8.693791983703036,400,734
amenity,8.718851026119122,62,24
certain,8.747714988552913,126,134
aren't,8.754239034455379,156,191
few,8.755430610663034,595,1209
jump,8.756976212087475,91,72
leg,8.79965346601904,65,28
july,8.84001757671888,239,360
discolored,8.84678216910373,65,27
doctor',8.852044430206778,63,11
shopping,8.883164734407103,90,68
desk,8.905897380304483,62,14
forced,8.933431111796086,131,139
courtyard,8.945189702416384,136,148
south,8.97255843992709,229,334
crane,8.975340861185616,196,265
almost,8.986149693352175,444,824
old,9.051117610704463,666,1368
washington,9.071138542449038,65,21
theother,9.104489795666028,65,14
toxic,9.142164036676025,122,118
once,9.145658456064012,303,489
constant,9.151346207401211,304,491
outage,9.173760153783068,104,86
essential,9.178893360969552,367,633
outof,9.190494586256824,74,36
inoperable,9.201962460734782,66,16
dark,9.237207279798206,186,237
climb,9.243213301808803,117,107
sent,9.245602753278213,220,306
beenworking,9.255757657591452,67,15
suspended,9.25606748555356,102,81
doorman,9.29992813783831,111,5
east,9.317896904307048,633,1267
finally,9.334377005986255,89,58
rope,9.334520141287268,110,93
freight,9.352132726532764,77,9
ride,9.353451991963013,69,22
hospital,9.375928310644628,98,72
close,9.437103204078712,553,1062
development,9.453652494622919,123,113
left,9.487081176793318,989,2165
knee,9.497810478296026,72,25
told,9.499526060483065,808,1696
ramp,9.525408362553964,150,160
hasnt,9.575697827893483,72,22
shaft,9.611783112017457,105,79
require,9.618906749158972,222,298
assistance,9.66152132172184,230,313
notice,9.667381480577161,673,1343
wednesday,9.682646116390927,131,122
banging,9.700542210027956,466,838
exit,9.710279764903177,1414,3271
non,9.720650152759427,595,1147
why,9.839958411461174,325,509
malfunction,9.85761488942501,76,17
response,9.892123250404326,190,226
covid,9.89789790013043,217,279
cold,9.89846310254621,212,269
mobility,9.916861667277972,87,10
wing,9.938370518535148,98,8
expired,10.010649660458581,427,731
exposure,10.015981755233506,141,132
gotten,10.032335827443458,190,222
hallway,10.074255734528673,520,945
operational,10.082622503951844,80,25
hard,10.13128928572046,361,576
use,10.144349497932797,1973,4738
open,10.161183359512892,1286,2882
min,10.207044932737986,94,49
notified,10.245145581159429,239,312
feel,10.24940943868264,588,1097
several,10.439562862867483,882,1810
mother,10.443497761987043,218,264
section,10.444926551065288,318,469
push,10.478394244554776,94,43
mechanical,10.53715363895853,156,146
anything,10.538127580121778,544,975
gym,10.600721052161589,110,67
coop,10.638932307885094,105,58
asthma,10.643743238619006,124,89
email,10.678089701875958,177,180
consistently,10.736617773401369,149,129
press,10.77384707176201,95,15
pop,10.774457994396323,93,33
fedex,10.834215260593464,131,8
handicapped,10.83550790305294,92,20
slow,10.904751349848583,93,27
surgery,10.91674486772962,94,30
condo,10.951387509099288,198,211
stopping,10.98384823444383,134,98
alway,11.004889329564858,645,1186
side,11.030800090041453,2611,6369
cane,11.067858297105895,100,16
elder,11.107464134878215,98,33
fed,11.141110242115188,97,22
recurring,11.143504285937837,147,116
malfunctioning,11.178841246522,100,18
vibration,11.211653467977918,389,589
long,11.247416748839704,649,1180
breaking,11.304092034879769,390,587
missing,11.363209420733572,423,656
machine,11.468263440519353,340,474
passenger,11.498048725414575,110,46
cart,11.608909556699228,312,411
heart,11.66847700829711,107,33
frequently,11.681803369560901,196,187
difficult,11.715721059790477,244,274
friday,11.723307866597679,423,639
went,11.72523494404093,467,735
sick,11.734691709018689,203,198
stop,11.7421308986071,1057,2142
isn't,11.768720843479638,316,413
rely,11.77382229857628,115,17
plaza,11.86343420513343,130,13
hot,11.865074539626157,960,1890
keep,11.882590443801265,696,1250
office,11.905475172270963,514,830
older,11.920295203386015,146,96
order,12.014288302676364,1433,3075
inconvenience,12.07062938820637,127,61
delivery,12.081273460676769,213,206
closing,12.150125955400522,176,140
theelevator,12.158438123904775,181,9
update,12.220268304349355,137,74
mgmt,12.236230546418188,118,24
bound,12.239611755982986,125,18
company,12.25614244645222,845,1579
getting,12.675923821670901,765,1359
chronic,12.756782224871275,292,330
but,12.773665617783445,4482,11280
neither,12.775010873039466,145,73
unacceptable,12.814694950752816,134,52
tenant,12.906935059450491,3315,8006
stroller,12.913780089570084,152,81
north,12.947384081844575,251,248
security,13.061246578140398,258,257
steam,13.089598003625678,167,101
live,13.264960495103782,2546,5858
handicap,13.349957627780404,140,43
support,13.406211316353716,376,468
broke,13.472855194417244,388,489
comply,13.489660486357657,279,281
sometime,13.572179699417351,528,773
past,13.590008466791602,1538,3178
none,13.6314547343674,303,320
worked,13.641284844880413,365,437
vent,13.751889325505738,429,559
ventilation,13.924963563729584,636,987
manhattan,13.9275136412451,277,263
superintendent,13.96986483803732,178,95
bldg,14.141977618492858,463,610
doctor,14.259839867166434,176,83
inspected,14.321066427929916,610,908
noise,14.453702923179414,2040,4364
goe,14.480898081455313,678,1046
disable,14.58486379409238,172,29
staff,14.65055874333043,186,88
sleep,14.719711839660729,443,544
brown,14.798802719703481,283,245
functioning,14.803956931326484,190,90
rise,14.807643153886957,171,47
failure,14.807713747913821,293,262
nycha,14.820360147180878,326,11
often,14.859319337675371,391,438
hour,14.870116266009392,1890,3929
shed,14.906678644444467,1283,2416
trapped,15.227862751447162,189,73
year,15.304511841256494,3428,7905
notworking,15.347870614392276,252,17
shut,15.554372640908358,567,752
unable,15.57862649965736,429,480
laundry,15.65466009114426,309,261
every,15.768448531274315,1425,2678
system,15.78126310703226,1112,1935
got,15.858871204236024,592,787
emergency,15.913532389407672,700,1008
wheel,16.00123053616617,200,57
chair,16.03467163577446,268,180
health,16.04664042130758,550,693
nothing,16.155760725520754,907,1441
able,16.293637534299716,626,833
wait,16.37693391488438,229,104
odor,16.407585907093946,631,837
take,16.528209752878034,960,1532
repaired,16.765952216582303,321,243
medical,16.830344002755446,256,134
repair,16.888843365375756,970,1528
aware,16.960123143393034,518,587
help,17.058639490783325,590,721
tower,17.093870235181395,244,35
happen,17.115888102212647,662,861
correction,17.320824457560747,267,135
amazon,17.377077420284998,303,24
stopped,17.39679693067756,461,462
today,17.62252401840293,1167,1911
west,17.75605024417924,615,734
flight,17.77724902780636,280,32
sound,17.807086309046106,494,504
air,18.095199946348327,1345,2275
light,18.19837480005105,1446,2498
defective,18.703713200305845,621,697
manager,18.991588468713626,375,251
complex,19.00305824320634,288,53
waiting,19.178734986051207,333,175
again,19.429766931084732,874,1152
hasn't,19.674781000229054,342,170
walker,19.681720262002337,344,39
device,19.788494291019195,306,88
yesterday,20.238870479882422,702,769
constantly,20.427692916350647,716,785
conditioner,20.43529754920693,540,468
minute,20.50472142233289,380,199
story,20.547740779064007,1513,2434
bracket,20.780672878907545,360,52
button,21.01652428715949,482,31
disability,21.285965125788994,381,53
appointment,21.382945886458685,361,72
terrace,21.513834413259268,434,245
walk,21.572059803883057,1045,1355
cannot,21.817385983005884,894,1042
package,21.948718868233605,378,115
citizen,22.234695028021427,397,143
properly,22.245108019583665,873,976
last,22.73779806230279,1628,2486
maintenance,23.431134469021277,515,291
break,23.54979922487282,549,341
floor,24.282711964646733,8729,20210
problem,24.6560049796721,1773,2619
fix,25.183102390370554,1015,1058
exhaust,25.628450957029962,902,828
wheelchair,27.401964690493216,690,70
resident,27.553100223835035,1935,2683
time,30.7897523115725,3575,5873
need,30.997288861002087,3350,5340
stair,31.065671601668605,1421,1387
lobby,31.482074965566632,776,169
issue,32.03896830100146,3410,5332
get,32.299575497876575,2960,4323
day,32.78393877102205,3840,6182
super,33.41820450674356,1038,577
fixed,33.56328365423373,1061,605
month,34.371900359534756,3303,4793
disabled,34.79171893765512,1047,130
senior,37.300403535886915,1185,156
scaffold,37.84580657816761,2020,1902
scaffolding,37.990614810610055,2280,2357
week,44.65200270115628,3717,4326
stuck,45.45716006535093,2048,167
elderly,46.23206207855118,1688,332
broken,48.92256243776501,2315,1389
one,52.96695436069707,7128,9918
management,63.540317003596044,3135,818
building,66.48544550400898,27133,52807
service,67.68005482606752,3617,1202
working,105.52751452413015,11268,7419
elevator,138.41103179812143,27992,941
