term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,n
era_pre1940,0.2137237691935525,0.0344326500790615,6.2070090075209725,5.400251357201569e-10,0.1462370151463217,0.28121052324078327,ctx_tract_share,459970
era_4079,-0.02966163884411326,0.03566405861382064,-0.8316955500016674,0.4055808130934768,-0.0995619092697272,0.04023863158150069,ctx_tract_share,459970
era_8099,-0.2575120053492217,0.07786944724977192,-3.3069710193682664,0.0009431064847937876,-0.4101333174548163,-0.10489069324362713,ctx_tract_share,459970
era_unknown,1.1205143731319551,0.14518885066163373,7.717633744090599,1.176836406102666e-14,0.8359494548783886,1.4050792913855217,ctx_tract_share,459970
com_class,-0.09136621710131337,0.06483678186868065,-1.4091726095592623,0.1587841348163761,-0.21844397443740707,0.03571154023478032,ctx_tract_share,459970
log_bldgarea,0.828243295323997,0.11015864914865947,7.5186406308076625,5.5289106626332796e-14,0.6123363104070405,1.0441502802409535,ctx_tract_share,459970
mzone,-0.0934509991078355,0.07635637177022213,-1.2238795131473235,0.22099768308554824,-0.2431067377676218,0.056204739551950794,ctx_tract_share,459970
multi_bldg,0.03889852749533332,0.016406567774325895,2.370911943947494,0.017744257975307764,0.006742245547739084,0.07105480944292755,ctx_tract_share,459970
log2_area_per_unit,-0.19952444531603825,0.0768222976540407,-2.5972204868770112,0.009398157529002749,-0.3500933819275739,-0.048955508704502576,ctx_tract_share,459970
value_rank,-0.15420243542890988,0.057211106780684445,-2.6953234101908956,0.007032034080360239,-0.2663341442347267,-0.042070726623093066,ctx_tract_share,459970
any_prior_viol,0.5842644169507393,0.019197434874873697,30.434504440770148,0.0,0.5466381360004336,0.6218906979010449,ctx_tract_share,459970
geo_nyc_other,0.07110762550889554,0.014713729540121288,4.832739742496952,1.3466678829843204e-06,0.04226924553199472,0.09994600548579637,ctx_tract_share,459970
geo_outside_nyc,0.11817427684080833,0.02827817005369721,4.178993075450358,2.928025997284145e-05,0.0627500819868627,0.17359847169475395,ctx_tract_share,459970
geo_unknown,-0.4882068770206921,0.017940550628634318,-27.21248010311798,0.0,-0.5233697101156328,-0.45304404392575137,ctx_tract_share,459970
multi_prop_owner,0.19499123799096982,0.01979729801187638,9.849386409902744,0.0,0.1561892468964857,0.23379322908545394,ctx_tract_share,459970
p_asian:asian_share_c,0.20141252710648466,0.1574788234770934,1.2789816602597477,0.2009035142177682,-0.1072402952363592,0.5100653494493286,ctx_tract_share,459970
p_asian,0.342800715767083,0.03845336860384225,8.914712240134676,0.0,0.2674334982193089,0.4181679333148571,ctx_owner_occ_star,459970
p_black,-0.004585648508656579,0.041527039570237866,-0.11042560596934728,0.9120718466781701,-0.08597715045089249,0.07680585343357935,ctx_owner_occ_star,459970
