bct2020,pop,tract_poverty,tract_renter_share,tract_foreign_born,tract_pct_black,tract_pct_hispanic,tract_pct_asian,tract_overcrowd,tract_log_income,med_income
3048500,2371.0,0.2531914893617021,0.831,0.2332349219738507,0.07676086039645719,0.36102910164487556,0.08435259384226065,0.188,11.73939946418089,125417.0
3048600,3200.0,0.13750786658275646,0.7638888888888888,0.4034375,0.206875,0.20625,0.42625,0.22095959595959597,11.023225122819186,61281.0
3048800,4054.0,0.21887550200803213,0.5057821059038344,0.30167735569807597,0.11371484953132709,0.09274790330537741,0.18870251603354712,0.11016433353621424,11.211982521201607,74012.0
3048900,3228.0,0.2747831474597274,0.964524765729585,0.2022924411400248,0.3999380421313507,0.5839529120198265,0.004646840148698885,0.030120481927710843,10.407348982500485,33102.0
3049000,5266.0,0.09351834252043338,0.7913003239241092,0.4696164071401443,0.020508925180402583,0.18363083934675276,0.4052411697683251,0.25682554372975475,11.21165819687444,73988.0
3049100,7170.0,0.3103207810320781,0.8114907998497934,0.3114365411436541,0.1482566248256625,0.3609483960948396,0.2891213389121339,0.23469770935035675,10.756476331740021,46933.0
3049200,2759.0,0.13167520117044623,0.5865079365079365,0.37549836897426603,0.18086263138818412,0.14642986589343965,0.20514679231605654,0.0,11.625932670036567,111964.0
3049301,2169.0,0.4389119409866298,1.0,0.13278008298755187,0.2508068234209313,0.7289073305670816,0.0,0.02615062761506276,10.022203486241112,22521.0
3049302,4691.0,0.2862929013003624,0.9627329192546584,0.18418247708377744,0.03453421445320827,0.6158601577488808,0.05094862502664677,0.03768115942028986,11.175044236185595,71328.0
3049400,5512.0,0.10069771827267585,0.6594138543516874,0.4450290275761974,0.09887518142235123,0.1794267053701016,0.11937590711175616,0.06793960923623446,11.521667144906983,100878.0
3049500,2939.0,0.2551510989010989,0.8795345653661876,0.2888737665872746,0.10717931269139162,0.27696495406600885,0.10615855733242599,0.017111567419575632,11.481176766655649,96875.0
3049600,4006.0,0.18265541059094398,0.6712433257055682,0.3844233649525711,0.014478282576135796,0.2663504742885672,0.2770843734398402,0.09610983981693363,11.279895705746931,79213.0
3049700,3290.0,0.060790273556231005,0.747285886610374,0.22826747720364743,0.04012158054711246,0.20759878419452887,0.07142857142857142,0.11640530759951749,11.863962545984784,142054.0
3049800,4163.0,0.056449675714628875,0.7663144810441268,0.39298582752822486,0.056689887100648574,0.18736488109536392,0.3687244775402354,0.06712243629583592,11.285171301098336,79632.0
3049900,2285.0,0.03588621444201313,0.700502512562814,0.2634573304157549,0.03194748358862144,0.04070021881838074,0.0700218818380744,0.05025125628140704,11.629116122353908,112321.0
3050001,2279.0,0.09170688898639755,0.44667370644139387,0.20666959192628345,0.06494076349275998,0.11408512505484862,0.13777972795085563,0.0908130939809926,11.701783942797807,120787.0
3050002,1726.0,0.027809965237543453,0.6358296622613803,0.22479721900347624,0.0816917728852839,0.246234067207416,0.06952491309385864,0.042584434654919234,12.029359333093772,167604.0
3050100,3089.0,0.12819682745224992,0.7707090788601723,0.21560375526060213,0.03140174813855617,0.22661055357720944,0.06247976691485918,0.06560636182902585,11.791761022140221,132159.0
3050202,2281.0,0.06451612903225806,0.35727109515260325,0.158702323542306,0.02498903989478299,0.12012275317843052,0.0916264796142043,0.011669658886894075,11.47532743455491,96310.0
