bbl_key,date,any730,any365,placebo365,fully_cold
4155990644,2022-04-01,1,1,0,0
4018800046,2022-08-29,1,1,0,0
4137200007,2022-02-24,1,1,0,0
3073720046,2022-01-11,0,0,0,1
2049950118,2022-12-28,0,0,1,1
4013140033,2022-10-18,1,1,1,0
4047420085,2022-09-30,1,1,1,0
3071080037,2022-09-14,1,0,1,0
4102450166,2022-03-03,1,1,1,0
3075600023,2022-05-16,1,0,1,0
2034990023,2022-04-11,1,1,0,0
4091510009,2022-07-12,0,0,0,1
3032430017,2022-02-28,1,1,0,0
3062180055,2022-09-07,1,1,0,0
4095890011,2022-10-20,1,1,1,0
4011290054,2022-11-15,1,0,0,0
4131790060,2022-12-15,1,1,0,0
5003320148,2022-12-16,1,1,1,0
3023290020,2022-05-09,1,1,1,0
5030660203,2022-09-30,1,1,0,0
4047100033,2022-06-23,1,1,0,0
3016770024,2022-03-22,1,1,1,0
5003770408,2022-11-15,1,1,0,0
3062420033,2022-10-04,1,0,0,0
4005110016,2022-09-14,1,1,0,0
4136720044,2022-10-14,0,0,0,1
5008020117,2022-02-16,0,0,0,1
5023610056,2022-12-30,0,0,0,1
4026390017,2022-10-21,1,0,0,0
4123940074,2022-04-30,1,1,0,0
4159680065,2022-09-26,0,0,0,1
3016870080,2022-06-14,1,1,0,0
4100180055,2022-03-31,0,0,1,1
4065790050,2022-04-11,1,0,0,0
2058610210,2022-10-18,0,0,0,1
3020300007,2022-04-14,0,0,0,1
3049890010,2022-07-11,0,0,0,1
3002620049,2022-03-29,0,0,0,1
2058700607,2022-11-01,0,0,1,1
3018980055,2022-11-29,1,1,1,0
4007150055,2022-09-08,1,1,1,0
5027720040,2022-04-19,0,0,0,1
4035170019,2022-08-11,0,0,0,1
3002100014,2022-03-15,0,0,0,1
3073810245,2022-11-22,0,0,1,1
4104250006,2022-08-18,0,0,0,1
5060130043,2022-06-29,1,1,0,0
3032110001,2022-08-08,1,1,0,0
5052580050,2022-09-19,1,0,0,0
4111080003,2022-10-25,1,1,1,0
2055891008,2022-12-06,0,0,0,1
3016190079,2022-05-27,0,0,0,1
4110780012,2022-06-14,0,0,0,1
4116510036,2022-01-31,0,0,0,1
5012180059,2023-05-13,1,1,0,0
5061450135,2022-12-16,1,0,1,0
4022320041,2022-06-30,0,0,0,1
3055850059,2022-05-17,1,1,0,0
3049890076,2022-07-11,1,1,0,0
2027220106,2022-04-18,0,0,0,1
3046500005,2022-04-23,1,1,1,0
4048830005,2022-07-07,1,0,0,0
4022960022,2022-07-06,0,0,0,1
3056090003,2022-04-08,1,1,1,0
3077070028,2022-04-14,1,0,0,0
1019420038,2022-08-25,1,1,1,0
4006450131,2022-06-13,1,1,0,0
3062180069,2022-05-05,1,1,0,0
2045880015,2022-08-11,1,1,1,0
4019720025,2022-01-14,1,1,0,0
3006460012,2022-05-12,1,1,0,0
4012150073,2022-10-05,1,1,1,0
3089070564,2022-01-11,0,0,0,1
3077860035,2022-10-18,1,0,0,0
3016860022,2022-04-01,0,0,1,1
5073560099,2022-08-21,1,1,1,0
4042000038,2022-10-24,1,1,1,0
4068140040,2022-12-13,1,0,0,0
3032140032,2022-09-13,1,1,0,0
3076550075,2022-10-03,1,1,1,0
4054560001,2022-07-20,1,1,0,0
4023660040,2022-11-04,0,0,1,1
4116210012,2022-08-12,1,1,0,0
5042060072,2022-06-15,1,1,0,0
4085800035,2022-08-19,0,0,0,1
3019620004,2022-04-07,1,1,0,0
4102020006,2022-07-02,1,1,1,0
4061560027,2022-05-03,1,0,0,0
3087360012,2022-11-29,0,0,0,1
3019640051,2022-04-15,1,0,0,0
3065920056,2022-08-11,1,1,1,0
1005690029,2022-03-25,1,0,0,0
4163160016,2022-10-26,0,0,0,1
3051140024,2022-08-20,1,1,0,0
3053510035,2022-03-14,0,0,0,1
5067930066,2022-06-16,0,0,0,1
2047140044,2022-06-05,1,1,0,0
5051900125,2022-05-16,0,0,0,1
4015080044,2022-03-31,0,0,0,1
3073610069,2022-09-01,0,0,1,1
3049890012,2022-07-11,1,0,0,0
3076370062,2022-04-01,1,1,1,0
2031440054,2022-05-10,1,1,0,0
5069480016,2022-02-09,0,0,0,1
4114060055,2022-06-22,1,1,1,0
1020640048,2022-08-31,0,0,0,1
4112280121,2022-06-28,1,1,0,0
2045740015,2022-03-23,1,0,0,0
3055910047,2022-12-15,1,1,0,0
4122440009,2022-12-13,1,1,0,0
1020530068,2022-02-22,0,0,0,1
5040370001,2022-10-07,1,1,1,0
2048550048,2022-03-16,1,1,0,0
4085450066,2022-10-28,1,1,0,0
3011580012,2022-12-30,1,0,0,0
4060550066,2022-11-22,0,0,0,1
4130990034,2022-02-10,1,1,0,0
4130230045,2022-12-13,0,0,0,1
4038340105,2022-12-29,1,0,1,0
4045090016,2022-10-17,0,0,0,1
4062390040,2022-10-05,1,1,0,0
2048550048,2022-03-16,1,1,0,0
4067180266,2022-06-30,1,1,0,0
4018530054,2022-12-15,0,0,1,1
3070770033,2022-02-04,1,1,0,0
4099570005,2022-05-16,1,1,0,0
4032230003,2022-02-23,1,1,0,0
4163160016,2022-10-26,0,0,0,1
3015440049,2022-04-25,1,1,1,0
5008140029,2022-03-23,0,0,0,1
3084420041,2022-12-23,1,1,1,0
5028770126,2022-12-16,0,0,0,1
3002250015,2022-08-11,1,1,0,0
3016690069,2022-04-18,1,1,0,0
3036000007,2022-12-12,1,1,1,0
4119890009,2022-11-01,1,0,0,0
4076860068,2022-10-13,0,0,0,1
3010940078,2022-12-07,1,0,1,0
4127320006,2022-02-07,0,0,0,1
3064970074,2022-03-23,0,0,0,1
3052860024,2022-03-31,0,0,0,1
4067590008,2022-08-19,0,0,1,1
4066460019,2022-08-11,0,0,0,1
4065970039,2022-04-11,1,0,0,0
4072080030,2022-11-04,1,0,1,0
4000770006,2022-11-01,1,0,0,0
4060120032,2022-06-21,1,1,0,0
4156700001,2022-05-25,1,1,1,0
5008480062,2022-09-08,0,0,0,1
3049780032,2022-05-26,0,0,0,1
3035410134,2022-02-25,0,0,0,1
4047100070,2022-05-11,1,1,0,0
4049840019,2022-10-04,0,0,1,1
4134940045,2022-02-28,1,1,0,0
4122840065,2022-02-07,1,0,0,0
4106400016,2022-03-17,1,1,0,0
3050440041,2022-06-10,1,1,0,0
5035890027,2022-01-24,0,0,0,1
3020890063,2022-05-17,1,1,0,0
3019580021,2022-04-04,1,0,0,0
4019800057,2022-02-15,1,0,1,0
3007330069,2022-04-29,0,0,0,1
3013180035,2022-10-13,1,1,1,0
3072220041,2022-03-30,0,0,0,1
2031150085,2022-05-03,1,1,1,0
1020530069,2022-02-23,1,1,0,0
3016510052,2022-06-13,1,0,0,0
4066060082,2022-04-06,1,1,0,0
3077070057,2022-04-14,1,0,0,0
4066360055,2022-04-22,1,1,0,0
4023720148,2022-12-13,1,1,1,0
4071750044,2022-12-19,0,0,1,1
2040350041,2022-11-17,0,0,0,1
4102720121,2022-12-29,0,0,0,1
4044950107,2022-08-30,1,0,1,0
4123680023,2022-04-04,1,0,0,0
4102060002,2022-08-11,1,1,1,0
3065090039,2022-08-27,1,1,0,0
3047800065,2022-05-17,0,0,0,1
4119470276,2022-07-01,1,1,1,0
4060000005,2022-03-16,1,0,0,0
4061090016,2022-11-30,0,0,0,1
2055210012,2022-10-23,0,0,0,1
3032940059,2022-05-02,1,1,0,0
4157350034,2022-05-12,0,0,0,1
5062760023,2022-10-20,0,0,0,1
4117120015,2022-02-28,1,1,0,0
3008240034,2022-08-15,1,1,0,0
3026170037,2022-02-15,1,0,0,0
4047100070,2022-05-11,1,1,0,0
4093250037,2022-02-24,1,0,0,0
4104860027,2022-07-07,1,0,0,0
4086990027,2022-11-28,1,0,1,0
3046770026,2022-03-04,0,0,0,1
3071770013,2022-01-13,0,0,0,1
5078890046,2022-07-25,0,0,0,1
3038350018,2022-03-03,1,1,1,0
3052280051,2022-12-01,1,1,1,0
5003460053,2022-02-15,0,0,0,1
2050960020,2022-08-15,1,1,0,0
4009020021,2022-04-11,1,1,0,0
4066390068,2022-04-13,1,1,1,0
2055800117,2022-09-08,1,1,0,0
5044310003,2022-11-09,0,0,0,1
3054760046,2022-06-22,0,0,0,1
3049600040,2022-09-12,1,1,0,0
4139790023,2022-01-11,1,1,0,0
3014850018,2022-11-07,1,0,1,0
4065980039,2022-04-11,1,1,0,0
3004480004,2022-10-17,1,1,0,0
3055640056,2022-07-07,1,1,1,0
5033370016,2022-12-09,1,0,1,0
3067540041,2022-09-27,1,1,0,0
4073110053,2022-10-20,1,0,1,0
2058222735,2022-06-24,0,0,0,1
4137300040,2022-05-31,1,1,0,0
4046250099,2022-04-18,0,0,0,1
4108310030,2022-07-14,1,0,0,0
4073640048,2022-05-05,1,1,0,0
2056260300,2022-10-24,0,0,0,1
3070760051,2022-08-23,1,1,1,0
3068260011,2022-09-22,1,1,1,0
3019040007,2022-04-11,1,1,0,0
2042350032,2022-08-16,1,1,0,0
2032530124,2022-03-31,1,1,1,0
3002530063,2022-03-21,0,0,0,1
3016540026,2022-02-04,0,0,0,1
3026180053,2022-10-04,1,1,1,0
4092510054,2022-01-12,1,0,0,0
2028770521,2022-12-16,1,1,1,0
3015170029,2022-06-04,1,1,0,0
4117590032,2022-08-08,1,1,0,0
2029330023,2022-12-08,1,1,1,0
5006180008,2022-10-06,0,0,1,1
4006080025,2022-03-21,1,1,0,0
4076670043,2022-07-27,1,1,1,0
4012150069,2022-06-23,0,0,1,1
4042290001,2022-07-12,0,0,0,1
2037390012,2022-03-23,1,1,1,0
3034100016,2022-09-13,1,1,1,0
3020900003,2022-09-01,1,0,1,0
3075620053,2022-05-26,1,0,0,0
4125980123,2022-10-06,1,0,1,0
4064040019,2022-05-13,1,1,0,0
1004740024,2022-01-30,1,1,1,0
4134580018,2022-10-31,1,0,1,0
4076870017,2022-11-28,0,0,0,1
2055340020,2022-10-24,0,0,0,1
3059700055,2022-09-23,1,1,0,0
3080830032,2022-01-11,1,1,0,0
3057540026,2022-06-13,1,0,1,0
4131600056,2022-11-29,0,0,0,1
3016190057,2022-05-26,0,0,1,1
3050940001,2022-03-24,1,1,0,0
4008540009,2022-06-21,1,1,0,0
4088040003,2022-04-02,1,1,0,0
3047640005,2022-06-09,1,1,0,0
4057400125,2022-04-08,1,0,0,0
4072110028,2022-07-25,0,0,0,1
3073120018,2022-01-12,1,1,0,0
4006470046,2022-03-17,1,1,0,0
3055320001,2022-08-20,1,1,1,0
3014880151,2022-05-11,0,0,0,1
4030620038,2022-07-06,1,1,1,0
3069170042,2022-06-08,0,0,0,1
4098890070,2022-03-09,0,0,0,1
2051240027,2022-08-29,1,1,1,0
1020670059,2022-04-13,1,1,0,0
3012110065,2022-05-13,1,1,0,0
4117560074,2022-02-01,0,0,0,1
4119570014,2022-04-19,1,0,0,0
3068480007,2022-11-07,0,0,1,1
4060120013,2022-05-17,1,1,0,0
3020960053,2022-05-04,1,1,1,0
4155780070,2022-03-18,0,0,0,1
3049890073,2022-07-11,1,1,0,0
3004270038,2022-06-10,1,1,0,0
4109270113,2022-03-11,0,0,0,1
3055720015,2022-07-07,0,0,1,1
3022190031,2022-01-18,1,1,1,0
4082510069,2022-05-10,1,0,0,0
5006870090,2022-08-17,1,1,1,0
4030060014,2022-08-30,1,0,1,0
5005440079,2022-03-03,0,0,0,1
3023790002,2022-01-28,0,0,0,1
4101720002,2022-07-11,1,1,1,0
4008040060,2022-03-14,1,1,1,0
3067840038,2022-08-08,1,1,0,0
4125940119,2022-07-27,0,0,0,1
3007500003,2022-05-25,1,1,0,0
2034990023,2022-04-11,1,1,0,0
3056890077,2022-08-08,1,1,0,0
3039530017,2022-07-07,1,1,1,0
3071060122,2022-10-17,0,0,0,1
1014430043,2022-08-17,1,1,1,0
3034340057,2022-09-13,0,0,0,1
4115550140,2022-09-16,0,0,0,1
5000490093,2022-07-07,1,1,0,0
1005480012,2022-12-20,1,1,1,0
4016370019,2022-04-30,1,1,0,0
4155920046,2022-05-05,0,0,0,1
4046580011,2022-12-21,0,0,0,1
4007860005,2022-03-19,0,0,0,1
4035760007,2022-02-28,1,1,0,0
3049890017,2022-07-11,0,0,0,1
3022130056,2022-01-18,1,0,0,0
4060740014,2022-02-09,0,0,0,1
3014910062,2022-05-11,1,1,0,0
3052490053,2022-06-23,1,0,0,0
4076130001,2022-02-11,1,0,0,0
2049980052,2022-06-06,1,1,0,0
3003390147,2022-09-30,0,0,0,1
4113720001,2022-08-02,1,1,1,0
3027470037,2022-02-15,1,0,1,0
5052680128,2022-10-01,0,0,0,1
4065980084,2022-04-11,0,0,0,1
4017780047,2022-12-13,1,1,1,0
2049640155,2022-02-04,0,0,0,1
4085010025,2022-06-21,1,1,0,0
5075770070,2022-01-19,0,0,0,1
4021130055,2022-06-22,0,0,0,1
3020300049,2022-04-20,1,1,1,0
4007150049,2022-09-08,1,0,0,0
5001410024,2022-08-12,1,1,0,0
4063710053,2022-06-30,1,1,0,0
2046820073,2022-12-15,0,0,0,1
3050350033,2022-10-18,1,1,1,0
4060310011,2022-03-02,1,1,0,0
3017920055,2022-07-05,1,0,0,0
3016380063,2022-06-29,1,1,0,0
1004580025,2022-07-15,1,1,0,0
4032860019,2022-03-02,0,0,0,1
4027640023,2022-07-03,0,0,0,1
3044580025,2022-09-28,1,1,1,0
3050360049,2022-05-05,1,0,0,0
2046860013,2022-11-30,1,1,1,0
4013420021,2022-03-21,0,0,0,1
3024330034,2022-03-11,1,1,0,0
4160230018,2022-05-10,1,0,1,0
4081930151,2022-07-07,1,0,1,0
3042450007,2022-07-07,1,0,0,0
4140690155,2022-11-21,0,0,0,1
4076070049,2022-09-19,1,1,1,0
4055510030,2022-04-28,1,1,0,0
4069520054,2022-08-19,1,1,0,0
3011160010,2022-09-26,1,0,0,0
3034180036,2022-09-14,1,1,1,0
4117910026,2022-08-02,0,0,0,1
5005220042,2022-05-11,0,0,0,1
4034620027,2022-12-02,1,1,1,0
5068830008,2022-11-30,0,0,0,1
5073560083,2022-08-21,0,0,0,1
4105810050,2022-12-09,0,0,1,1
2031130039,2022-03-14,1,1,0,0
4157850007,2022-02-15,1,1,0,0
3062420029,2022-10-04,0,0,0,1
4132230016,2022-02-23,1,0,1,0
3061370071,2022-03-01,0,0,0,1
3082030152,2022-05-13,0,0,0,1
4112830028,2022-11-30,0,0,0,1
4033670022,2022-06-04,1,1,1,0
4063650010,2022-07-07,0,0,0,1
5014780185,2022-12-21,1,1,0,0
3010950035,2022-04-25,1,1,0,0
3033400015,2022-09-12,1,0,1,0
2038920012,2022-05-16,0,0,0,1
4005880053,2022-03-23,1,1,0,0
4066040058,2022-04-06,1,1,0,0
4044350140,2022-08-10,0,0,0,1
4035870001,2022-06-08,1,1,1,0
4014620029,2022-08-01,1,1,0,0
5010120100,2022-09-30,1,1,1,0
4123680039,2022-03-19,1,1,0,0
4064360038,2022-08-12,1,1,0,0
4076810022,2022-12-02,1,1,0,0
5052960016,2022-03-04,0,0,0,1
3043300016,2022-12-13,1,1,0,0
4052160028,2022-07-26,0,0,0,1
4105250040,2022-03-25,0,0,0,1
4053920003,2022-07-21,1,1,0,0
3016700005,2022-07-20,1,1,1,0
4036950030,2022-12-02,1,1,0,0
4044840005,2022-07-07,1,1,0,0
3072930016,2022-08-26,1,1,0,0
2049870040,2022-10-25,1,1,0,0
4115610036,2022-12-14,1,0,0,0
4098960063,2022-05-02,0,0,0,1
4130530036,2022-02-09,1,1,0,0
4047480058,2022-08-19,1,0,0,0
3014850018,2022-11-07,1,0,1,0
4047580126,2022-10-18,0,0,1,1
5008370417,2022-06-07,1,0,0,0
4099790021,2022-12-21,0,0,1,1
4028290013,2022-07-22,1,1,1,0
3019480006,2022-04-14,0,0,0,1
3017060033,2022-06-15,1,1,0,0
3019820055,2022-03-30,1,1,0,0
4079850002,2022-06-15,1,1,1,0
4029400125,2022-01-21,0,0,0,1
3076200048,2022-06-28,1,0,0,0
4156590037,2022-08-24,1,0,1,0
5062450260,2022-04-05,0,0,0,1
3075960074,2022-03-07,1,1,0,0
4002090017,2022-10-27,1,1,1,0
3032490022,2022-07-21,1,1,0,0
2038980040,2022-07-05,1,1,0,0
4106540026,2022-04-14,1,0,0,0
3082620057,2022-10-03,1,0,0,0
4036600052,2022-12-08,1,1,1,0
3020990050,2022-07-15,0,0,0,1
4085540014,2022-10-24,1,1,1,0
2058851220,2022-11-01,1,1,0,0
3001960015,2022-04-15,1,0,0,0
4100440024,2022-07-22,1,1,0,0
4010750068,2022-05-23,1,1,1,0
3040560012,2022-11-06,0,0,0,1
5043130045,2022-07-08,1,1,0,0
4091200006,2022-07-08,1,0,0,0
4066050070,2022-04-06,1,1,0,0
2039750026,2022-11-03,1,1,1,0
4091890052,2022-05-18,1,0,0,0
4049960018,2022-07-29,1,1,0,0
1001897502,2022-10-13,1,1,1,0
3061570062,2022-08-20,0,0,0,1
1020940037,2022-06-27,1,1,0,0
4106400030,2022-05-01,0,0,0,1
2053530034,2022-05-11,0,0,0,1
5037430005,2022-10-19,1,0,0,0
3049790072,2022-04-06,1,1,0,0
4014760048,2022-03-31,0,0,0,1
3007330068,2022-04-29,1,0,1,0
3008650026,2022-11-25,0,0,0,1
4119570014,2022-04-19,1,0,0,0
4067230020,2022-02-05,1,0,0,0
4065990085,2022-04-11,0,0,0,1
4087540060,2022-12-01,1,0,0,0
3074050660,2022-02-08,0,0,0,1
3049770032,2022-07-20,0,0,0,1
4013990021,2022-07-07,1,1,0,0
4099570005,2022-05-16,1,1,0,0
4048470019,2022-08-24,0,0,0,1
5052970037,2022-05-19,1,1,0,0
4065970019,2022-04-11,1,1,0,0
3013180094,2022-05-26,1,1,0,0
5006960010,2022-09-14,1,1,0,0
4116660009,2022-03-28,1,1,1,0
4048160038,2022-08-23,0,0,1,1
4060180064,2022-10-28,1,1,0,0
4020070049,2022-08-11,1,0,0,0
3056830066,2022-02-08,1,1,0,0
4047050012,2022-10-24,1,1,0,0
3074050660,2022-02-08,0,0,0,1
4007150058,2022-09-08,1,1,0,0
4130910028,2022-10-11,1,1,1,0
4013590060,2022-02-08,1,0,0,0
3018650025,2022-12-19,1,1,0,0
4064300120,2022-10-18,1,1,0,0
4036480031,2022-12-12,1,0,1,0
3078970054,2022-08-25,0,0,1,1
3055620056,2022-07-07,0,0,0,1
3074720046,2022-01-31,0,0,0,1
4017760133,2022-06-09,1,1,0,0
3066630086,2022-07-25,0,0,1,1
4163000050,2022-07-12,0,0,0,1
4105260034,2022-01-10,0,0,0,1
4011070013,2022-03-24,1,1,0,0
2046840038,2022-09-27,0,0,0,1
2035000001,2022-07-01,1,1,1,0
5000310047,2022-07-08,1,0,1,0
2040010002,2022-11-03,1,1,0,0
4063790039,2022-02-22,0,0,0,1
3062950046,2022-06-06,1,1,0,0
5010130030,2022-06-10,1,0,0,0
3069760049,2022-03-11,0,0,1,1
4045670064,2022-03-23,0,0,0,1
4104560065,2022-03-07,1,1,0,0
3007080027,2022-11-14,0,0,0,1
3053770037,2022-04-21,1,0,1,0
4122200032,2022-01-21,0,0,0,1
3004150027,2022-03-23,0,0,0,1
2030500039,2022-02-20,1,0,0,0
3050330072,2022-02-22,1,1,1,0
5052740003,2022-03-04,0,0,0,1
2028720301,2022-06-30,1,1,0,0
5033970023,2022-09-29,0,0,0,1
4054850050,2022-02-14,1,1,1,0
3034230041,2022-09-22,1,0,1,0
3023260004,2022-02-03,1,1,0,0
3063740035,2022-06-07,1,1,0,0
5055890059,2022-06-22,0,0,0,1
4081180064,2022-07-20,0,0,0,1
3066640086,2022-08-10,0,0,0,1
3019290017,2022-04-05,1,1,0,0
5001260089,2022-12-20,0,0,0,1
5078950025,2022-02-18,0,0,0,1
5003660054,2022-06-29,0,0,0,1
4084480111,2022-06-25,1,0,0,0
4116660062,2022-12-13,1,1,1,0
3012100133,2022-07-08,1,1,0,0
3001840053,2022-03-08,1,1,0,0
4079430016,2022-01-25,0,0,0,1
4135090024,2022-09-21,0,0,0,1
4038830038,2022-04-05,1,1,0,0
2047650015,2022-06-06,1,1,0,0
5070110021,2022-02-25,1,1,0,0
5031850052,2022-02-17,0,0,0,1
2028610028,2022-03-21,1,1,0,0
4011080039,2022-07-25,1,1,0,0
3018500049,2022-04-14,1,1,1,0
4116530002,2022-04-11,0,0,0,1
1003480038,2022-07-21,1,1,1,0
2027110086,2022-01-31,1,1,0,0
2032500100,2022-07-15,1,1,1,0
3019700062,2022-08-23,1,0,0,0
2056440201,2022-10-03,0,0,0,1
3069990017,2022-11-24,1,1,0,0
4052420038,2022-10-11,0,0,0,1
3055770047,2022-05-19,0,0,1,1
4019490179,2022-01-07,1,0,0,0
3078450003,2022-08-31,1,1,1,0
3071210048,2022-10-31,1,1,0,0
3003260022,2022-12-27,1,1,1,0
3064940016,2022-06-21,1,1,0,0
2059330017,2022-03-10,0,0,0,1
3039370046,2022-04-01,0,0,0,1
2026240028,2022-04-27,1,0,0,0
3063630011,2022-03-24,0,0,0,1
3016780006,2022-08-15,1,1,0,0
3046620047,2022-04-22,0,0,1,1
3079590090,2022-04-13,0,0,0,1
3041830026,2022-07-08,1,1,1,0
4136990027,2022-03-23,0,0,0,1
4106540026,2022-04-14,1,0,0,0
4079580044,2022-09-16,0,0,0,1
4102030020,2022-01-20,1,0,0,0
3076230027,2022-04-20,1,1,0,0
4014770071,2022-02-08,1,1,0,0
5056010011,2022-03-11,1,1,0,0
3004610008,2022-08-22,1,1,0,0
3077070060,2022-04-14,1,1,1,0
4104860010,2022-04-22,1,0,0,0
4019870045,2022-07-29,1,1,0,0
3021190008,2022-05-11,1,1,1,0
3001900023,2022-03-14,0,0,0,1
3082590011,2022-07-07,0,0,0,1
3016440011,2022-05-17,1,0,0,0
3025500030,2022-02-10,0,0,1,1
4060250020,2022-12-29,1,0,1,0
3066840064,2022-04-20,1,0,0,0
4013100007,2022-07-15,1,1,1,0
4078800024,2022-12-06,0,0,1,1
2047140032,2022-07-05,0,0,0,1
3069170063,2022-06-10,1,1,1,0
3055000030,2022-02-18,1,0,0,0
4159620064,2022-11-10,1,1,1,0
2053830010,2022-12-27,1,1,1,0
4093860044,2022-08-30,0,0,0,1
4008280077,2022-12-30,1,0,0,0
3012150068,2022-12-02,1,1,1,0
4014360014,2022-09-30,1,0,0,0
3077350032,2022-07-18,1,1,0,0
4094950053,2022-07-21,1,0,0,0
3076660081,2022-11-01,0,0,0,1
3039400011,2022-07-07,1,0,0,0
4094860003,2022-08-25,0,0,0,1
3032560129,2022-02-22,1,1,0,0
4002270026,2022-07-12,1,1,1,0
3018070038,2022-10-18,1,1,1,0
4053550003,2022-04-20,1,0,0,0
3014880125,2022-05-11,1,1,0,0
4082760527,2022-05-24,1,1,0,0
4031180039,2022-03-26,1,1,0,0
3036810033,2022-05-13,1,1,0,0
3022190031,2022-01-18,1,1,1,0
4054100085,2022-05-17,1,0,1,0
4060260047,2022-12-27,1,1,0,0
4053280013,2022-10-07,1,1,0,0
3003870005,2022-03-30,1,0,0,0
4113720001,2022-08-02,1,1,1,0
4110270293,2022-09-08,0,0,0,1
3065330023,2022-09-23,0,0,1,1
3055620070,2022-07-07,0,0,0,1
4046680016,2022-08-11,1,0,0,0
4122000036,2022-04-27,0,0,0,1
4088180024,2022-11-28,0,0,0,1
4126780029,2022-12-19,0,0,0,1
3078020078,2022-06-06,0,0,0,1
4068470102,2022-08-26,1,1,1,0
4109300004,2022-07-20,0,0,0,1
5023730193,2022-09-21,0,0,0,1
2049390042,2022-10-19,0,0,0,1
5055990015,2022-12-02,1,1,0,0
5067500042,2022-12-30,0,0,0,1
4027530277,2022-08-18,1,0,0,0
4092780066,2022-02-15,1,1,0,0
4073600002,2022-06-22,0,0,0,1
4068490003,2022-05-12,1,1,0,0
3013120014,2022-11-28,1,0,1,0
4046580011,2022-12-21,0,0,0,1
3011060061,2022-05-13,1,1,0,0
4163220026,2022-08-17,0,0,0,1
4052420038,2022-10-11,0,0,0,1
3042950130,2022-12-28,1,1,1,0
5033800038,2022-04-01,1,0,0,0
4115330042,2022-10-25,1,1,0,0
3015440017,2022-04-25,1,1,1,0
3034100015,2022-09-13,1,1,1,0
3057840022,2022-03-29,1,0,0,0
3019580039,2022-04-05,0,0,0,1
3081890031,2022-08-17,1,1,0,0
4068330036,2022-01-24,1,1,0,0
5007120082,2022-05-04,0,0,0,1
5016080020,2022-07-14,1,0,0,0
3025630043,2022-12-19,1,1,1,0
4054170011,2022-02-11,0,0,0,1
4051410022,2022-05-12,1,1,1,0
4155780070,2022-03-18,0,0,0,1
3020960023,2022-05-04,1,0,0,0
3048830018,2022-09-27,1,0,0,0
3033350028,2022-04-22,1,0,0,0
5010500198,2022-07-08,1,1,0,0
3056010028,2022-03-15,0,0,0,1
3055120045,2022-08-27,1,0,1,0
4121050003,2022-12-26,1,1,0,0
4063650010,2022-07-21,0,0,0,1
4088690054,2022-02-01,1,1,0,0
3039300045,2022-07-07,1,0,0,0
3049370027,2022-03-08,1,1,0,0
4040360049,2022-05-25,1,1,0,0
4162850072,2022-08-10,1,0,0,0
4067230020,2022-02-05,1,0,0,0
3087420096,2022-09-28,0,0,0,1
4107840051,2022-08-04,1,1,1,0
3055460034,2022-07-14,0,0,0,1
2032670084,2022-06-03,1,1,0,0
1002740044,2022-02-08,1,1,0,0
2030680031,2022-06-13,0,0,0,1
3082730029,2022-04-24,0,0,0,1
4162390028,2022-02-16,1,1,1,0
4084440126,2022-02-02,0,0,1,1
3012480054,2022-08-04,0,0,0,1
3063920059,2022-06-06,1,0,0,0
3056760009,2022-08-10,1,0,1,0
3012090041,2022-09-01,1,1,0,0
4068320031,2022-07-18,1,0,0,0
4102260039,2022-08-21,1,1,1,0
4123360030,2022-12-13,1,1,1,0
5028480005,2022-06-03,0,0,0,1
3002537501,2022-03-21,1,0,0,0
4137500086,2022-09-22,0,0,0,1
3010800051,2022-09-12,1,1,1,0
4088770006,2022-09-29,1,1,1,0
4122130017,2022-11-23,1,0,0,0
5008040156,2022-07-28,1,1,0,0
5033170001,2022-08-11,0,0,0,1
2039990007,2022-11-02,1,1,0,0
3056710017,2022-06-13,0,0,0,1
4122870110,2022-04-27,1,1,0,0
4055830060,2022-02-11,1,1,0,0
2037380063,2022-12-30,1,1,1,0
4119980061,2022-07-26,1,1,1,0
4027290005,2022-04-01,1,0,0,0
4054010017,2022-06-10,1,0,1,0
4086400042,2022-09-28,1,0,1,0
3013870069,2022-11-29,0,0,1,1
3084530042,2022-07-22,1,1,1,0
4102880013,2022-11-30,1,1,0,0
3012680051,2022-05-13,1,1,0,0
3070860009,2022-12-06,1,0,0,0
4086030103,2022-12-12,0,0,0,1
1007440023,2022-08-10,1,1,1,0
4108580029,2022-03-14,1,1,0,0
3016370028,2022-10-13,1,1,1,0
4046630034,2022-01-03,1,1,0,0
5008480023,2022-03-28,0,0,0,1
4038340105,2022-12-29,1,0,1,0
4006260046,2022-06-21,1,1,1,0
2023150043,2022-01-03,0,0,0,1
4109880046,2022-12-23,0,0,1,1
5033170001,2022-08-11,0,0,0,1
4076480076,2022-06-29,1,1,0,0
4046330001,2022-07-21,1,1,1,0
4092500073,2022-01-19,1,1,0,0
4047100033,2022-06-23,1,1,0,0
3049890009,2022-07-11,1,1,0,0
5022870049,2022-01-31,0,0,0,1
3041110025,2022-08-23,1,0,1,0
5022710007,2022-07-15,1,1,0,0
3077070051,2022-04-14,0,0,0,1
4160810089,2022-05-12,0,0,0,1
3015100035,2022-03-08,1,1,1,0
3019730074,2022-01-24,0,0,0,1
2025240025,2022-08-29,1,1,1,0
4161990023,2022-07-13,0,0,0,1
4013890028,2022-05-10,1,1,0,0
2040890009,2022-07-29,1,1,0,0
4063200004,2022-04-14,0,0,0,1
4048630025,2022-08-05,1,1,1,0
