inspector_badge,total_cases,violation_rate,mean_severity,mean_comment_length,n_categories,top_category,n_boroughs,primary_unit,loo_strictness,no_access_rate
0429,511,0.17025440313111545,0.4911937377690802,68.65949119373776,30,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.17025440313111545,0.06993006993006994
0437,261,0.2260536398467433,0.5134099616858238,62.32950191570881,28,CURB CUT/DRIVEWAY/CARPORT : ILLEGAL - EXISTING,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.2260536398467433,0.2760416666666667
0517,1165,0.1570815450643777,0.5090128755364807,103.07982832618026,36,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.1570815450643777,0.065738592420727
0723,478,0.16317991631799164,0.47280334728033474,99.9581589958159,28,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.16317991631799164,0.11545293072824156
0860,67,0.014925373134328358,0.08955223880597014,86.38805970149254,10,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,4,BRONX CONSTRUCTION ENFORCEMENT,0.014925373134328358,0.0
1252,100,0.31,0.83,192.98,26,CURB CUT/DRIVEWAY/CARPORT : ILLEGAL - EXISTING,3,BROOKLYN CONSTRUCTION ENFORCEMENT,0.31,0.2517985611510791
1514,485,0.2329896907216495,0.465979381443299,19.270103092783504,7,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,3,ELEVATOR DIVISION,0.2329896907216495,0.004048582995951417
1751,1470,0.2108843537414966,0.3659863945578231,107.03061224489795,18,ELECTRICAL WIRING : DEFECTIVE - FAULTY,5,ELECTRICAL DIVISION,0.2108843537414966,0.38038038038038036
1780,425,0.28941176470588237,0.5741176470588235,61.59058823529412,15,BOILER : DEFECTIVE,4,BOILER DIVISION,0.28941176470588237,0.2
1795,507,0.009861932938856016,0.027613412228796843,95.30571992110454,29,CERTIFICATE OF OCCUPANCY : ILLEGAL/NONE,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.009861932938856016,0.00021128248468201986
1952,1168,0.6832191780821918,1.327054794520548,55.11215753424658,8,BOILER : DEFECTIVE,5,BOILER DIVISION,0.6832191780821918,0.22146507666098808
1961,48,0.041666666666666664,0.16666666666666666,88.10416666666667,14,TRACKING COMPLIANCE : AREA : LOW RISE,3,CONSTRUCTION SAFETY ENFORCMENT,0.041666666666666664,0.0
1987,137,0.021897810218978103,0.11678832116788321,54.394160583941606,11,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,1,QUEENS CONSTRUCTION ENFORCEMENT,0.021897810218978103,0.0
1998,322,0.18322981366459629,0.09627329192546584,113.21739130434783,29,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,3,BROOKLYN CONSTRUCTION ENFORCEMENT,0.18322981366459629,0.19285714285714287
2151,504,0.20634920634920634,0.48214285714285715,81.50396825396825,46,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,3,BROOKLYN CONSTRUCTION ENFORCEMENT,0.20634920634920634,0.41471571906354515
2217,244,0.6311475409836066,1.3114754098360655,56.82377049180328,8,Date,5,SPECIAL OPERATIONS,0.6311475409836066,0.4378947368421053
2218,87,0.05747126436781609,0.11494252873563218,35.98850574712644,5,ILLEGAL USE : RESIDENTIAL SPACE - USED AS HOTEL,4,SPECIAL OPERATIONS,0.05747126436781609,0.0
2227,141,0.04964539007092199,0.19858156028368795,95.18439716312056,20,NO BUILDING PERMIT : CONSTRUCTION,5,BUILDING MARSHAL'S OFFICE,0.04964539007092199,0.0
2270,199,0.12562814070351758,0.7336683417085427,108.38190954773869,7,Date,5,SPECIAL OPERATIONS,0.12562814070351758,0.0
2283,65,0.16923076923076924,0.676923076923077,55.261538461538464,17,DOB POSTED NOTICE OR ORDER : STOP WORK ORDER - NON-COMPLIANCE,5,EMERGENCY RESPONSE TEAM,0.16923076923076924,0.05454545454545454
2298,46,0.0,0.0,92.91304347826087,2,Date,5,PLUMBING DIVISION,0.0,0.0
2328,102,0.00980392156862745,0.058823529411764705,122.84313725490196,10,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.00980392156862745,0.0
2351,329,0.08206686930091185,0.0060790273556231,67.62917933130699,32,DOB POSTED NOTICE OR ORDER : STOP WORK ORDER - NON-COMPLIANCE,2,BROOKLYN CONSTRUCTION ENFORCEMENT,0.08206686930091185,0.3913793103448276
2352,83,0.0,0.0,58.68674698795181,5,DOB POSTED NOTICE OR ORDER : STOP WORK ORDER - NON-COMPLIANCE,3,QUEENS CONSTRUCTION ENFORCEMENT,0.0,0.0
2369,62,0.0,0.0,66.38709677419355,10,Date,5,CONSTRUCTION SAFETY ENFORCMENT,0.0,0.0
2384,77,0.05194805194805195,0.18181818181818182,171.67532467532467,5,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.05194805194805195,0.015706806282722512
2387,2254,0.29103815439219166,0.764418811002662,88.56388642413488,42,UNSTABLE BUILDING : SHAKING/VIBRATING - CONSTRUCTION,5,EMERGENCY RESPONSE TEAM,0.29103815439219166,0.13786831575118225
2408,42,0.8095238095238095,1.619047619047619,43.095238095238095,3,BOILER : DEFECTIVE,3,BOILER DIVISION,0.8095238095238095,0.1896551724137931
2418,995,0.1829145728643216,0.5658291457286432,84.35678391959799,36,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.1829145728643216,0.08833619210977701
2427,155,0.2709677419354839,0.8193548387096774,71.03870967741935,21,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.2709677419354839,0.10810810810810811
2438,233,0.22317596566523606,0.4592274678111588,72.2274678111588,11,Date,5,PLUMBING DIVISION,0.22317596566523606,0.16376306620209058
2512,54,0.018518518518518517,0.037037037037037035,60.74074074074074,19,NO BUILDING PERMIT : CONSTRUCTION,4,BUILDING MARSHAL'S OFFICE,0.018518518518518517,0.1282051282051282
2514,219,0.0,0.0,16.28767123287671,9,LIGHT FROM PARKING LOT : SHINING BRIGHTLY - INTO APARTMENT/BUILDING,5,EMERGENCY RESPONSE TEAM,0.0,0.0
2547,1869,0.8544676297485286,1.5922953451043338,16.59390048154093,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,5,ELEVATOR DIVISION,0.8544676297485286,0.028055159296243463
2552,75,0.02666666666666667,0.10666666666666667,89.64,12,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.02666666666666667,0.005154639175257732
2554,121,0.0,0.0,78.54545454545455,1,Date,5,PLUMBING DIVISION,0.0,0.0
2559,348,0.14367816091954022,0.2442528735632184,4.807471264367816,4,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.14367816091954022,0.016483516483516484
2570,671,0.20417287630402384,0.4083457526080477,112.65871833084948,3,Date,5,QUALITY ASSURANCE UNIT,0.20417287630402384,0.0011933174224343676
2584,152,0.5592105263157895,1.0592105263157894,37.6578947368421,4,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,2,ELEVATOR DIVISION,0.5592105263157895,0.0
2591,443,0.35665914221218964,0.801354401805869,116.14898419864559,37,Date,5,SPECIAL OPERATIONS,0.35665914221218964,0.25559105431309903
2595,253,0.21739130434782608,0.6679841897233202,100.14229249011858,26,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.21739130434782608,0.046762589928057555
2610,310,0.24193548387096775,0.8,87.68709677419355,30,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.24193548387096775,0.13421052631578947
2613,39,0.05128205128205128,0.2564102564102564,54.41025641025641,7,DOB POSTED NOTICE OR ORDER : STOP WORK ORDER - NON-COMPLIANCE,2,BROOKLYN CONSTRUCTION ENFORCEMENT,0.05128205128205128,0.0
2617,348,0.3218390804597701,0.9568965517241379,130.88793103448276,44,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.3218390804597701,0.0872865275142315
2618,166,0.5240963855421686,0.9457831325301205,121.57831325301204,8,Date,4,ELECTRICAL DIVISION,0.5240963855421686,0.20220588235294118
2619,73,0.2876712328767123,0.9726027397260274,89.42465753424658,25,Date,5,CONSTRUCTION SAFETY ENFORCMENT,0.2876712328767123,0.0
2629,77,0.7142857142857143,1.3116883116883118,156.3116883116883,4,Date,2,ELECTRICAL DIVISION,0.7142857142857143,0.1553398058252427
2638,234,0.47435897435897434,0.9273504273504274,153.1239316239316,20,Date,5,ELECTRICAL DIVISION,0.47435897435897434,0.05982905982905983
2639,55,1.0,2.2181818181818183,94.85454545454546,3,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY COMPLIANCE,1.0,0.0
2646,156,0.05128205128205128,0.10897435897435898,94.00641025641026,23,INSPECTIONS : GENERAL CONTRACTOR : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.05128205128205128,0.012578616352201259
2647,1182,0.39678510998307953,1.095600676818951,148.78849407783417,31,NO BUILDING PERMIT : CONSTRUCTION,5,BUILDING MARSHAL'S OFFICE,0.39678510998307953,0.24516496018202502
2649,340,0.38235294117647056,0.7529411764705882,31.55294117647059,4,BOILER : DEFECTIVE,4,BOILER DIVISION,0.38235294117647056,0.39221556886227543
2650,1267,0.10023677979479084,0.27387529597474347,112.33464877663772,26,NO BUILDING PERMIT : CONSTRUCTION,5,BUILDING MARSHAL'S OFFICE,0.10023677979479084,0.2573816155988858
2656,982,0.06313645621181263,0.1690427698574338,108.94399185336049,15,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,5,REAL TIME ENFORCEMENT,0.06313645621181263,0.29497907949790797
2657,212,0.4481132075471698,0.5990566037735849,22.528301886792452,4,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.4481132075471698,0.01818181818181818
2663,434,0.08986175115207373,0.17972350230414746,32.75345622119816,5,BOILER : DEFECTIVE,4,BOILER DIVISION,0.08986175115207373,0.3265602322206096
2664,166,0.21686746987951808,0.4939759036144578,76.93975903614458,23,Date,5,PLUMBING DIVISION,0.21686746987951808,0.24896265560165975
2665,53,0.24528301886792453,0.49056603773584906,120.81132075471699,4,PRIVATELY OWNED PUBLIC SPACE : CLOSED DURING OPEN HOURS,4,QUALITY ASSURANCE UNIT,0.24528301886792453,0.1568627450980392
2668,807,0.22428748451053285,0.6827757125154895,74.14745972738538,34,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.22428748451053285,0.07249466950959488
2669,215,0.023255813953488372,0.10232558139534884,92.03720930232558,17,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,3,MANHATTAN CONSTRUCTION ENFORCEMENT,0.023255813953488372,0.014814814814814815
2675,1543,0.17368762151652625,0.6299416720674011,87.43745949449125,44,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.17368762151652625,0.08737316798196167
2678,1180,0.6,1.055084745762712,152.15762711864406,14,ELECTRICAL WIRING : DEFECTIVE - FAULTY,5,ELECTRICAL DIVISION,0.6,0.32300469483568073
2679,691,0.4240231548480463,1.162083936324168,74.32706222865413,21,Date,5,PLUMBING DIVISION,0.4240231548480463,0.5215089344804765
2680,1198,0.22036727879799667,0.5409015025041736,186.70200333889815,63,Date,3,BROOKLYN CONSTRUCTION ENFORCEMENT,0.22036727879799667,0.42766726943942135
2685,1389,0.1771058315334773,0.4197264218862491,123.04391648668107,59,ILLEGAL CONVERSION : RESIDENTIAL SPACE,4,BRONX CONSTRUCTION ENFORCEMENT,0.1771058315334773,0.28421052631578947
2687,508,0.47244094488188976,0.9035433070866141,17.019685039370078,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,5,ELEVATOR DIVISION,0.47244094488188976,0.005836575875486381
2689,212,0.08490566037735849,0.16981132075471697,13.745283018867925,4,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,1,ELEVATOR DIVISION,0.08490566037735849,0.004524886877828055
2695,924,0.18831168831168832,0.4318181818181818,91.89718614718615,20,Date,5,PLUMBING DIVISION,0.18831168831168832,0.3629242819843342
2701,670,0.3761194029850746,0.9731343283582089,141.84179104477613,51,LOCAL LAW AUDITS : TRACKING,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.3761194029850746,0.21933471933471935
2705,712,0.3300561797752809,0.6404494382022472,43.55337078651685,7,BOILER : DEFECTIVE,5,BOILER DIVISION,0.33005617977528084,0.20804710500490678
2707,39,0.20512820512820512,0.2564102564102564,233.07692307692307,7,CRANE : UNSAFE - NO FLAG PERSON ON SITE,3,CRANES & DERRICKS DIVISION,0.20512820512820512,0.0
2713,615,0.4211382113821138,0.808130081300813,14.06178861788618,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,2,ELEVATOR DIVISION,0.4211382113821138,0.0048
2714,369,0.12466124661246612,0.23306233062330622,22.26287262872629,6,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.12466124661246612,0.028720626631853787
2720,92,0.13043478260869565,0.32608695652173914,71.75,13,Date,4,PLUMBING DIVISION,0.13043478260869565,0.5126903553299492
2723,1335,0.4689138576779026,1.402996254681648,147.06441947565543,38,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.4689138576779026,0.19659030367607885
2725,874,0.2311212814645309,0.5446224256292906,203.74027459954235,51,Date,2,MANHATTAN CONSTRUCTION ENFORCEMENT,0.2311212814645309,0.19635099913119028
2728,193,0.21761658031088082,0.5492227979274611,162.0259067357513,37,Date,1,STATEN ISLAND CONSTRUCTION ENFORCEMENT,0.21761658031088082,0.25
2730,52,0.15384615384615385,0.4423076923076923,93.32692307692308,2,Date,3,QUEENS CONSTRUCTION ENFORCEMENT,0.15384615384615385,0.0
2738,924,0.47835497835497837,0.8852813852813853,143.5995670995671,11,Date,5,ELECTRICAL DIVISION,0.47835497835497837,0.24304141208418195
2742,1771,0.15302089215132694,0.30095990965556185,15.222473178994917,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.15302089215132694,0.008938547486033519
2745,1391,0.3055355859094177,0.6484543493889289,117.77354421279655,56,CURB CUT/DRIVEWAY/CARPORT : ILLEGAL - EXISTING,3,QUEENS CONSTRUCTION ENFORCEMENT,0.3055355859094177,0.42512562814070354
2746,395,0.1620253164556962,0.620253164556962,86.79493670886076,40,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.16202531645569618,0.12017167381974249
2748,1153,0.39722463139635733,0.9514310494362532,184.44058976582826,45,UNSTABLE BUILDING : SHAKING/VIBRATING - CONSTRUCTION,5,EMERGENCY RESPONSE TEAM,0.39722463139635733,0.10977337110481586
2749,1835,0.3138964577656676,0.9013623978201635,91.63378746594006,52,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.3138964577656676,0.1314596554850408
2752,1770,0.23785310734463277,0.48418079096045197,179.3779661016949,53,SCAFFOLD/SIDEWALK SHED : UNSAFE,4,CONSTRUCTION SAFETY ENFORCMENT,0.23785310734463277,0.0
2756,126,0.1349206349206349,0.48412698412698413,84.88095238095238,11,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,3,BROOKLYN CONSTRUCTION ENFORCEMENT,0.1349206349206349,0.0392156862745098
2759,796,0.30904522613065327,0.8065326633165829,165.61934673366835,58,LOCAL LAW AUDITS : TRACKING,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.30904522613065327,0.24732142857142858
2762,344,0.22093023255813954,0.438953488372093,63.299418604651166,7,BOILER : DEFECTIVE,3,BOILER DIVISION,0.22093023255813954,0.19934102141680396
2763,42,0.14285714285714285,0.2857142857142857,157.54761904761904,5,Date,3,CRANES & DERRICKS DIVISION,0.14285714285714285,0.0
2765,416,0.5576923076923077,0.9711538461538461,6.487980769230769,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,4,ELEVATOR DIVISION,0.5576923076923077,0.023094688221709007
2767,778,0.4370179948586118,0.8663239074550129,27.782776349614394,6,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,2,ELEVATOR DIVISION,0.4370179948586118,0.003778337531486146
2770,958,0.31524008350730687,0.9206680584551148,131.71920668058456,60,Date,5,EMERGENCY RESPONSE TEAM,0.31524008350730687,0.19943422913719944
2771,686,0.6545189504373178,1.338192419825073,113.96355685131195,19,Date,5,BUILDING MARSHAL'S OFFICE,0.6545189504373178,0.015558698727015558
2774,398,0.9798994974874372,2.108040201005025,184.56281407035175,5,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY COMPLIANCE,0.9798994974874372,0.0
2777,37,0.02702702702702703,0.05405405405405406,3.675675675675676,3,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,2,ELEVATOR DIVISION,0.02702702702702703,0.0
2786,334,1.0,3.092814371257485,42.032934131736525,6,Date,4,MANHATTAN CONSTRUCTION ENFORCEMENT,1.0,0.0
2787,1047,0.061127029608404965,0.11938872970391595,9.7774594078319,5,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,2,ELEVATOR DIVISION,0.061127029608404965,0.0
2790,1795,0.3002785515320334,0.48356545961002784,27.40557103064067,7,ELEVATOR : NOT WORKING : SINGLE DEVICE ON PROPERTY/NO ALTERNATE SERVICE,2,ELEVATOR DIVISION,0.3002785515320334,0.0005482456140350877
2791,2054,0.25121713729308665,0.7517039922103214,85.7555988315482,55,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.25121713729308665,0.11627906976744186
2797,970,0.2948453608247423,0.6195876288659794,330.87113402061857,59,TRACKING COMPLIANCE : AREA : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.2948453608247423,0.0
2799,105,0.047619047619047616,0.13333333333333333,73.91428571428571,15,CONSTRUCTION SAFETY COMPLIANCE ACTIONS : LOW RISE,5,CONSTRUCTION SAFETY ENFORCMENT,0.047619047619047616,0.0
2804,498,0.15261044176706828,0.4738955823293173,130.99799196787149,39,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,4,BROOKLYN CONSTRUCTION ENFORCEMENT,0.15261044176706828,0.2006172839506173
2805,211,0.5118483412322274,1.037914691943128,39.28436018957346,8,BOILER : DEFECTIVE,4,BOILER DIVISION,0.5118483412322274,0.25277777777777777
2815,1358,0.5832106038291606,1.2731958762886597,149.89101620029456,61,NO BUILDING PERMIT : CONSTRUCTION,5,SPECIAL OPERATIONS,0.5832106038291606,0.21348314606741572
2819,343,0.3469387755102041,0.6909620991253644,49.326530612244895,7,BOILER : DEFECTIVE,4,BOILER DIVISION,0.3469387755102041,0.27491408934707906
2835,67,0.04477611940298507,0.08955223880597014,19.432835820895523,1,SUSTAINABILITY ENFORCEMENT WORK ORDER : LL 85/09: NYC ENERGY CONSERVATION CODE,5,SUSTAINABILITY ENFORCEMENT,0.04477611940298507,0.11842105263157894
2839,167,0.0658682634730539,0.23952095808383234,63.38922155688623,21,Date,4,CONSTRUCTION SAFETY ENFORCMENT,0.0658682634730539,0.0
2841,46,0.021739130434782608,0.043478260869565216,60.97826086956522,4,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,2,QUEENS CONSTRUCTION ENFORCEMENT,0.021739130434782608,0.0
2846,41,0.2682926829268293,0.5853658536585366,174.390243902439,11,Date,4,CONSTRUCTION SAFETY ENFORCMENT,0.2682926829268293,0.0
2848,840,0.3464285714285714,0.8857142857142857,177.65714285714284,53,NO BUILDING PERMIT : CONSTRUCTION,4,SPECIAL OPERATIONS,0.3464285714285714,0.2795869737887212
2857,1383,0.22631959508315258,0.5234996384671005,136.42082429501085,60,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,3,BROOKLYN CONSTRUCTION ENFORCEMENT,0.22631959508315258,0.32256596906278434
2858,641,0.14508580343213728,0.3619344773790952,145.5990639625585,47,ILLEGAL CONVERSION : RESIDENTIAL SPACE,2,BRONX CONSTRUCTION ENFORCEMENT,0.14508580343213728,0.2597114317425083
2859,46,0.1956521739130435,0.30434782608695654,59.67391304347826,15,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,2,QUEENS CONSTRUCTION ENFORCEMENT,0.1956521739130435,0.4146341463414634
2861,615,0.6764227642276422,1.3756097560975609,74.96260162601627,15,Date,5,BUILDING MARSHAL'S OFFICE,0.6764227642276422,0.0
2864,59,0.847457627118644,2.8135593220338984,79.05084745762711,6,Date,4,BRONX CONSTRUCTION ENFORCEMENT,0.847457627118644,0.0
2868,1249,0.3450760608486789,0.855084067253803,176.82305844675741,34,WORK WITHOUT PERMITS WATCH LIST COMPLIANCE : WATCH LIST COMPLIANCE INSPECTION,5,BUILDING MARSHAL'S OFFICE,0.3450760608486789,0.07391613361762615
2870,42,0.14285714285714285,0.2857142857142857,62.04761904761905,13,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.14285714285714285,0.06382978723404255
2871,754,0.29708222811671087,0.7161803713527851,145.14323607427056,28,NO BUILDING PERMIT : CONSTRUCTION,3,SPECIAL OPERATIONS,0.29708222811671087,0.26146788990825687
2874,163,0.2147239263803681,0.7484662576687117,79.31901840490798,5,Date,5,BROOKLYN CONSTRUCTION ENFORCEMENT,0.2147239263803681,0.0
2879,31,0.16129032258064516,0.3870967741935484,105.58064516129032,11,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.16129032258064516,0.029411764705882353
2880,1237,0.5739692805173807,1.1705739692805175,146.77445432497979,49,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,5,EXECUTIVE INSPECTIONS,0.5739692805173807,0.3303850156087409
2883,846,0.32505910165484636,0.6808510638297872,126.048463356974,51,NO BUILDING PERMIT : CONSTRUCTION,4,SPECIAL OPERATIONS,0.32505910165484636,0.17702448210922786
2885,1710,0.28362573099415206,0.664327485380117,135.87602339181288,51,ILLEGAL CONVERSION : RESIDENTIAL SPACE,4,BRONX CONSTRUCTION ENFORCEMENT,0.28362573099415206,0.2798369162342476
2888,340,0.6088235294117647,1.8235294117647058,68.32941176470588,8,Date,5,SPECIAL OPERATIONS,0.6088235294117647,0.3622704507512521
2889,526,0.21482889733840305,0.4467680608365019,168.81558935361215,23,NO BUILDING PERMIT : CONSTRUCTION,4,SPECIAL OPERATIONS,0.21482889733840305,0.2187902187902188
2903,276,0.43478260869565216,1.2028985507246377,58.23913043478261,10,ILLEGAL USE : RESIDENTIAL SPACE - USED AS HOTEL,5,SPECIAL OPERATIONS,0.43478260869565216,0.47480916030534354
2904,223,0.21524663677130046,0.7040358744394619,85.96860986547085,25,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.21524663677130046,0.09090909090909091
2905,31,0.0,0.0,96.09677419354838,9,WORK WITHOUT A PERMIT - OCCUPIED MULTIPLE DWELLING : CONSTRUCTION,4,REAL TIME ENFORCEMENT,0.0,0.06741573033707865
2908,879,0.2764505119453925,0.7781569965870307,142.1763367463026,52,ILLEGAL CONVERSION : RESIDENTIAL SPACE,4,BRONX CONSTRUCTION ENFORCEMENT,0.2764505119453925,0.4915514592933948
2911,1024,0.3525390625,0.6943359375,152.228515625,52,Date,1,QUEENS CONSTRUCTION ENFORCEMENT,0.3525390625,0.36207820032137117
2914,43,0.5348837209302325,1.2325581395348837,213.0,8,Date,4,CONSTRUCTION SAFETY ENFORCMENT,0.5348837209302325,0.0
2915,246,0.17073170731707318,0.34146341463414637,61.016260162601625,17,TENANT SAFETY INSPECTION : 72 HR NOTICE COMPLIANCE INSPECTION,4,BUILDING MARSHAL'S OFFICE,0.17073170731707318,0.01593625498007968
2917,52,0.17307692307692307,0.38461538461538464,189.55769230769232,7,Date,5,CRANES & DERRICKS DIVISION,0.17307692307692307,0.0
2918,128,0.15625,0.3671875,69.8828125,22,CONSTRUCTION IN PROGRESS : AFTER HOURS - NO SPECIAL PERMIT/VARIANCE,5,EMERGENCY RESPONSE TEAM,0.15625,0.12162162162162163
2923,77,0.06493506493506493,0.24675324675324675,91.44155844155844,13,DOB POSTED NOTICE OR ORDER : STOP WORK ORDER - NON-COMPLIANCE,4,MANHATTAN CONSTRUCTION ENFORCEMENT,0.06493506493506493,0.03636363636363636
2924,1471,0.3086335825968729,0.9877634262406526,110.49626104690687,50,ILLEGAL CONVERSION : RESIDENTIAL SPACE,4,BRONX CONSTRUCTION ENFORCEMENT,0.3086335825968729,0.17816683831101957
2927,228,0.4956140350877193,1.1228070175438596,130.9561403508772,25,ENFORCEMENT WORK ORDER : INTER-AGENCY REFERRAL,2,EXECUTIVE INSPECTIONS,0.4956140350877193,0.12773722627737227
2940,71,0.07042253521126761,0.19718309859154928,119.02816901408451,7,NO BUILDING PERMIT : CONSTRUCTION,2,SPECIAL OPERATIONS,0.07042253521126761,0.16216216216216217
2948,513,0.30994152046783624,0.6081871345029239,70.8849902534113,10,BOILER : DEFECTIVE,5,BOILER DIVISION,0.30994152046783624,0.1947019867549669
2957,1066,0.3198874296435272,0.6969981238273921,157.14540337711068,28,Date,5,BUILDING MARSHAL'S OFFICE,0.3198874296435272,0.14003164556962025
2959,375,0.17866666666666667,0.4533333333333333,106.57066666666667,44,Date,2,BROOKLYN CONSTRUCTION ENFORCEMENT,0.17866666666666667,0.43191800878477304
2964,244,0.1721311475409836,0.4344262295081967,92.2172131147541,34,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,1,QUEENS CONSTRUCTION ENFORCEMENT,0.1721311475409836,0.2928759894459103
2965,401,0.9975062344139651,3.1271820448877805,31.159600997506235,4,Date,4,MANHATTAN CONSTRUCTION ENFORCEMENT,0.9975062344139651,0.0
2967,194,0.005154639175257732,0.030927835051546393,76.18556701030928,12,ENFORCEMENT WORK ORDER : CORRESPONDENCE RESPONSE,2,BROOKLYN CONSTRUCTION ENFORCEMENT,0.005154639175257732,0.004524886877828055
