bct2020,lat,lng,no_access_rate,n_inspections,pct_white,pct_black,pct_hispanic,pct_foreign_born,median_income,pct_owner_occ_census
4074900,40.713208038938056,-73.84033327044247,0.175,40,0.4990006662225183,0.011992005329780146,0.072618254497002,0.33644237175216524,222083,0.76
4075701,40.71812893557693,-73.8344520076923,0.09770114942528736,174,0.42291021671826623,0.03508771929824561,0.14901960784313725,0.40165118679050565,111744,0.6098265895953757
4075702,40.7249927531722,-73.84067273867069,0.18018018018018017,222,0.4810841332580463,0.03707886316581969,0.08055712403538491,0.5089403350272915,118859,0.685078318219291
4076901,40.71641190408922,-73.8375075457249,0.17355371900826447,121,0.5,0.029519543973941367,0.25692182410423453,0.3377442996742671,99122,0.5047856845609655
4076902,40.715093612222226,-73.83438222888888,0.24347826086956523,115,0.3429718875502008,0.001606425702811245,0.18875502008032127,0.39196787148594375,113042,0.20854700854700856
4077300,40.711906336842105,-73.83245987982457,0.11,100,0.5193370165745856,0.03683241252302026,0.19152854511970535,0.3641804788213628,101750,0.6901811248808389
4077500,40.70929298664122,-73.83214056374045,0.1404494382022472,178,0.5862389586238959,0.012552301255230125,0.20641562064156208,0.39516503951650395,100750,0.2896281800391389
4077902,40.725383758206426,-73.82417222698815,0.26804123711340205,388,0.6944116489571035,0.01652892561983471,0.10625737898465171,0.28158205430932703,102581,0.6251384274640088
4077903,40.71892118064516,-73.82249053790324,0.23728813559322035,59,0.40416549394877566,0.0106951871657754,0.2307908809456797,0.4838164931044188,98194,0.4560954816709292
4077904,40.721668751472194,-73.8137656959651,0.22818791946308725,298,0.5299576685118854,0.03321393682839466,0.15890589384565287,0.48339303158580266,104840,0.4486873508353222
4077905,40.71745890166667,-73.81404027333333,0.13095238095238096,84,0.2679063360881543,0.2196969696969697,0.1756198347107438,0.30578512396694213,91927,0.7422053231939163
4077906,40.7295736973064,-73.8199778919192,0.4583333333333333,216,0.5417859187178019,0.06353749284487693,0.10103033772180882,0.38637664567830565,81269,0.6394817073170732
4077907,40.724675494609166,-73.81871562884096,0.32,175,0.5013728720483251,0.09115870400878638,0.31933003844041735,0.35914332784184516,71136,0.18716577540106952
4077908,40.72433087820512,-73.8122025525641,0.140625,64,0.19580857053487644,0.24085079762277134,0.2905849233656553,0.4594932749452612,78375,0.022589052997393572
4078800,40.67033938632479,-73.79054104337607,0.39855072463768115,138,0.016179540709812108,0.6534446764091858,0.09916492693110647,0.43475991649269313,98750,0.6473684210526316
4079000,40.672405630939224,-73.79625676243094,0.38645418326693226,251,0.0145413870246085,0.5794183445190156,0.08128262490678598,0.49030574198359433,94185,0.5066026410564226
4079200,40.66933771485507,-73.79630333768117,0.34539473684210525,304,0.004135338345864661,0.5774436090225564,0.12030075187969924,0.3548872180451128,74474,0.6098398169336384
4079701,40.752336864130434,-73.8253174826087,0.14666666666666667,150,0.04819855884707766,0.020496397117694156,0.0544435548438751,0.745236188951161,53040,0.21606837606837606
4079702,40.75270475764192,-73.82936561484716,0.28205128205128205,234,0.02063273727647868,0.003576341127922971,0.07675378266850069,0.7818431911966988,62070,0.27848101265822783
4079900,40.74697233056537,-73.82766478339222,0.29464285714285715,336,0.07221350078492936,0.0003139717425431711,0.16985871271585556,0.6945054945054945,48750,0.3224043715846995
4080301,40.74488909031792,-73.83094980274566,0.23625254582484725,491,0.07294429708222812,0.011936339522546418,0.2527851458885942,0.6575596816976127,54528,0.42216117216117216
4080302,40.74008284371396,-73.82617817024222,0.4290909090909091,275,0.1920272241127856,0.0009722897423432182,0.12129314535731649,0.5685464268351968,91902,0.5868448098663926
4080900,40.73220708221154,-73.82359585849359,0.3575638506876228,1018,0.44870530209617754,0.059802712700369916,0.15228113440197288,0.37965474722564735,60014,0.7460922607701106
4081400,40.670932236225084,-73.8040962813599,0.47,400,0.0,0.3513743873854677,0.20626464947794587,0.38632005113999573,136667,0.7946428571428571
4081800,40.670916213296394,-73.80903556745153,0.47262247838616717,347,0.01762977473065622,0.2933398628795299,0.20176297747306562,0.4816356513222331,96773,0.6596758817921831
4083700,40.7430381260062,-73.81920019303405,0.3027027027027027,555,0.1273911273911274,0.005901505901505902,0.0993080993080993,0.6306471306471306,58386,0.5987138263665595
4083800,40.67046243951082,-73.81997430517404,0.44871794871794873,858,0.10020554984583761,0.08598835217540253,0.2132579650565262,0.5296334361082563,103254,0.6869129618033814
4084000,40.67399324260935,-73.81821849336349,0.5340909090909091,704,0.07423338420979603,0.11877341473567365,0.24809213264881366,0.5829055085333703,102304,0.7875311720698255
